"Time stamp","System power generated | (kW)"
"Nov 29, 01:40 am",0
"Nov 29, 01:50 am",0
"Nov 29, 02:00 am",0
"Nov 29, 02:10 am",0
"Nov 29, 02:20 am",0
"Nov 29, 02:30 am",0
"Nov 29, 02:40 am",0
"Nov 29, 02:50 am",0
"Nov 29, 03:00 am",0
"Nov 29, 03:10 am",0
"Nov 29, 03:20 am",0
"Nov 29, 03:30 am",0
"Nov 29, 03:40 am",0
"Nov 29, 03:50 am",0
"Nov 29, 04:00 am",0
"Nov 29, 04:10 am",0
"Nov 29, 04:20 am",0
"Nov 29, 04:30 am",0
"Nov 29, 04:40 am",0
"Nov 29, 04:50 am",0
"Nov 29, 05:00 am",0
"Nov 29, 05:10 am",0
"Nov 29, 05:20 am",0
"Nov 29, 05:30 am",0
"Nov 29, 05:40 am",0
"Nov 29, 05:50 am",0
"Nov 29, 06:00 am",0
"Nov 29, 06:10 am",0
"Nov 29, 06:20 am",0
"Nov 29, 06:30 am",0
"Nov 29, 06:40 am",0
"Nov 29, 06:50 am",0.768149
"Nov 29, 07:00 am",2.87415
"Nov 29, 07:10 am",7.70021
"Nov 29, 07:20 am",12.1649
"Nov 29, 07:30 am",16.409
"Nov 29, 07:40 am",20.7399
"Nov 29, 07:50 am",24.9375
"Nov 29, 08:00 am",28.9578
"Nov 29, 08:10 am",33.0258
"Nov 29, 08:20 am",36.8998
"Nov 29, 08:30 am",40.5097
"Nov 29, 08:40 am",43.9201
"Nov 29, 08:50 am",46.8695
"Nov 29, 09:00 am",49.78
"Nov 29, 09:10 am",52.4721
"Nov 29, 09:20 am",54.6655
"Nov 29, 09:30 am",57.1129
"Nov 29, 09:40 am",59.4024
"Nov 29, 09:50 am",61.4757
"Nov 29, 10:00 am",63.3824
"Nov 29, 10:10 am",65.4287
"Nov 29, 10:20 am",67.0488
"Nov 29, 10:30 am",68.5427
"Nov 29, 10:40 am",70.0515
"Nov 29, 10:50 am",71.265
"Nov 29, 11:00 am",72.268
"Nov 29, 11:10 am",73.153
"Nov 29, 11:20 am",73.8554
"Nov 29, 11:30 am",74.4236
"Nov 29, 11:40 am",74.9159
"Nov 29, 11:50 am",75.3355
"Nov 29, 12:00 pm",75.4923
"Nov 29, 12:10 pm",75.5139
"Nov 29, 12:20 pm",75.3964
"Nov 29, 12:30 pm",75.3692
"Nov 29, 12:40 pm",74.9313
"Nov 29, 12:50 pm",74.3694
"Nov 29, 01:00 pm",73.7344
"Nov 29, 01:10 pm",72.8547
"Nov 29, 01:20 pm",71.8877
"Nov 29, 01:30 pm",70.7387
"Nov 29, 01:40 pm",69.4864
"Nov 29, 01:50 pm",68.0138
"Nov 29, 02:00 pm",66.5587
"Nov 29, 02:10 pm",64.8309
"Nov 29, 02:20 pm",62.8288
"Nov 29, 02:30 pm",60.8144
"Nov 29, 02:40 pm",58.6379
"Nov 29, 02:50 pm",56.2388
"Nov 29, 03:00 pm",53.777
"Nov 29, 03:10 pm",51.1111
"Nov 29, 03:20 pm",48.3516
"Nov 29, 03:30 pm",45.6379
"Nov 29, 03:40 pm",42.4647
"Nov 29, 03:50 pm",39.1042
"Nov 29, 04:00 pm",35.2579
"Nov 29, 04:10 pm",16.2416
"Nov 29, 04:20 pm",13.3339
"Nov 29, 04:30 pm",7.02946
"Nov 29, 04:40 pm",8.94438
"Nov 29, 04:50 pm",6.0216
"Nov 29, 05:00 pm",3.41345
"Nov 29, 05:10 pm",0.870814
"Nov 29, 05:20 pm",0.0451163
"Nov 29, 05:30 pm",-0
"Nov 29, 05:40 pm",0
"Nov 29, 05:50 pm",0
"Nov 29, 06:00 pm",0
"Nov 29, 06:10 pm",0
"Nov 29, 06:20 pm",0
"Nov 29, 06:30 pm",0
"Nov 29, 06:40 pm",0
"Nov 29, 06:50 pm",0
"Nov 29, 07:00 pm",0
"Nov 29, 07:10 pm",0
"Nov 29, 07:20 pm",0
"Nov 29, 07:30 pm",0
"Nov 29, 07:40 pm",0
"Nov 29, 07:50 pm",0
"Nov 29, 08:00 pm",0
"Nov 29, 08:10 pm",0
"Nov 29, 08:20 pm",0
"Nov 29, 08:30 pm",0
"Nov 29, 08:40 pm",0
"Nov 29, 08:50 pm",0
"Nov 29, 09:00 pm",0
"Nov 29, 09:10 pm",0
"Nov 29, 09:20 pm",0
"Nov 29, 09:30 pm",0
"Nov 29, 09:40 pm",0
"Nov 29, 09:50 pm",0
"Nov 29, 10:00 pm",0
"Nov 29, 10:10 pm",0
"Nov 29, 10:20 pm",0
"Nov 29, 10:30 pm",0
"Nov 29, 10:40 pm",0
"Nov 29, 10:50 pm",0
"Nov 29, 11:00 pm",0
"Nov 29, 11:10 pm",0
"Nov 29, 11:20 pm",0
"Nov 29, 11:30 pm",0
"Nov 29, 11:40 pm",0
"Nov 29, 11:50 pm",0
"Nov 30, 12:00 am",0
"Nov 30, 12:10 am",0
"Nov 30, 12:20 am",0
"Nov 30, 12:30 am",0
"Nov 30, 12:40 am",0
"Nov 30, 12:50 am",0
"Nov 30, 01:00 am",0
"Nov 30, 01:10 am",0
"Nov 30, 01:20 am",0
"Nov 30, 01:30 am",0
"Nov 30, 01:40 am",0
"Nov 30, 01:50 am",0
"Nov 30, 02:00 am",0
"Nov 30, 02:10 am",0
"Nov 30, 02:20 am",0
"Nov 30, 02:30 am",0
"Nov 30, 02:40 am",0
"Nov 30, 02:50 am",0
"Nov 30, 03:00 am",0
"Nov 30, 03:10 am",0
"Nov 30, 03:20 am",0
"Nov 30, 03:30 am",0
"Nov 30, 03:40 am",0
"Nov 30, 03:50 am",0
"Nov 30, 04:00 am",0
"Nov 30, 04:10 am",0
"Nov 30, 04:20 am",0
"Nov 30, 04:30 am",0
"Nov 30, 04:40 am",0
"Nov 30, 04:50 am",0
"Nov 30, 05:00 am",0
"Nov 30, 05:10 am",0
"Nov 30, 05:20 am",0
"Nov 30, 05:30 am",0
"Nov 30, 05:40 am",0
"Nov 30, 05:50 am",0
"Nov 30, 06:00 am",0
"Nov 30, 06:10 am",0
"Nov 30, 06:20 am",0
"Nov 30, 06:30 am",0
"Nov 30, 06:40 am",0
"Nov 30, 06:50 am",0.765085
"Nov 30, 07:00 am",2.872
"Nov 30, 07:10 am",7.83973
"Nov 30, 07:20 am",12.599
"Nov 30, 07:30 am",17.0731
"Nov 30, 07:40 am",21.6291
"Nov 30, 07:50 am",26.0291
"Nov 30, 08:00 am",30.4713
"Nov 30, 08:10 am",34.7075
"Nov 30, 08:20 am",38.8409
"Nov 30, 08:30 am",42.6969
"Nov 30, 08:40 am",46.1259
"Nov 30, 08:50 am",49.384
"Nov 30, 09:00 am",52.39
"Nov 30, 09:10 am",55.2521
"Nov 30, 09:20 am",57.5336
"Nov 30, 09:30 am",60.1279
"Nov 30, 09:40 am",62.3561
"Nov 30, 09:50 am",64.4111
"Nov 30, 10:00 am",66.2826
"Nov 30, 10:10 am",67.8615
"Nov 30, 10:20 am",69.473
"Nov 30, 10:30 am",70.9052
"Nov 30, 10:40 am",72.1661
"Nov 30, 10:50 am",73.2934
"Nov 30, 11:00 am",74.2335
"Nov 30, 11:10 am",74.9055
"Nov 30, 11:20 am",75.4535
"Nov 30, 11:30 am",75.9556
"Nov 30, 11:40 am",76.1301
"Nov 30, 11:50 am",76.1495
"Nov 30, 12:00 pm",75.8396
"Nov 30, 12:10 pm",75.8649
"Nov 30, 12:20 pm",75.7515
"Nov 30, 12:30 pm",75.4713
"Nov 30, 12:40 pm",74.8235
"Nov 30, 12:50 pm",74.2486
"Nov 30, 01:00 pm",73.5981
"Nov 30, 01:10 pm",72.5615
"Nov 30, 01:20 pm",71.5879
"Nov 30, 01:30 pm",70.4678
"Nov 30, 01:40 pm",69.13
"Nov 30, 01:50 pm",67.8954
"Nov 30, 02:00 pm",66.2988
"Nov 30, 02:10 pm",64.5512
"Nov 30, 02:20 pm",62.7127
"Nov 30, 02:30 pm",60.6759
"Nov 30, 02:40 pm",58.4747
"Nov 30, 02:50 pm",56.2971
"Nov 30, 03:00 pm",54.0161
"Nov 30, 03:10 pm",51.405
"Nov 30, 03:20 pm",48.5739
"Nov 30, 03:30 pm",45.5829
"Nov 30, 03:40 pm",42.3369
"Nov 30, 03:50 pm",38.8891
"Nov 30, 04:00 pm",35.0553
"Nov 30, 04:10 pm",31.1079
"Nov 30, 04:20 pm",27.0168
"Nov 30, 04:30 pm",22.9046
"Nov 30, 04:40 pm",18.4557
"Nov 30, 04:50 pm",14.1635
"Nov 30, 05:00 pm",9.75755
"Nov 30, 05:10 pm",3.97126
"Nov 30, 05:20 pm",1.3167
"Nov 30, 05:30 pm",-0
"Nov 30, 05:40 pm",0
"Nov 30, 05:50 pm",0
"Nov 30, 06:00 pm",0
"Nov 30, 06:10 pm",0
"Nov 30, 06:20 pm",0
"Nov 30, 06:30 pm",0
"Nov 30, 06:40 pm",0
"Nov 30, 06:50 pm",0
"Nov 30, 07:00 pm",0
"Nov 30, 07:10 pm",0
"Nov 30, 07:20 pm",0
"Nov 30, 07:30 pm",0
"Nov 30, 07:40 pm",0
"Nov 30, 07:50 pm",0
"Nov 30, 08:00 pm",0
"Nov 30, 08:10 pm",0
"Nov 30, 08:20 pm",0
"Nov 30, 08:30 pm",0
"Nov 30, 08:40 pm",0
"Nov 30, 08:50 pm",0
"Nov 30, 09:00 pm",0
"Nov 30, 09:10 pm",0
"Nov 30, 09:20 pm",0
"Nov 30, 09:30 pm",0
"Nov 30, 09:40 pm",0
"Nov 30, 09:50 pm",0
"Nov 30, 10:00 pm",0
"Nov 30, 10:10 pm",0
"Nov 30, 10:20 pm",0
"Nov 30, 10:30 pm",0
"Nov 30, 10:40 pm",0
"Nov 30, 10:50 pm",0
"Nov 30, 11:00 pm",0
"Nov 30, 11:10 pm",0
"Nov 30, 11:20 pm",0
"Nov 30, 11:30 pm",0
"Nov 30, 11:40 pm",0
"Nov 30, 11:50 pm",0
"Dec 1, 12:00 am",0
"Dec 1, 12:10 am",0
"Dec 1, 12:20 am",0
"Dec 1, 12:30 am",0
"Dec 1, 12:40 am",0
"Dec 1, 12:50 am",0
"Dec 1, 01:00 am",0
"Dec 1, 01:10 am",0
"Dec 1, 01:20 am",0
"Dec 1, 01:30 am",0
"Dec 1, 01:40 am",0
"Dec 1, 01:50 am",0
"Dec 1, 02:00 am",0
"Dec 1, 02:10 am",0
"Dec 1, 02:20 am",0
"Dec 1, 02:30 am",0
"Dec 1, 02:40 am",0
"Dec 1, 02:50 am",0
"Dec 1, 03:00 am",0
"Dec 1, 03:10 am",0
"Dec 1, 03:20 am",0
"Dec 1, 03:30 am",0
"Dec 1, 03:40 am",0
"Dec 1, 03:50 am",0
"Dec 1, 04:00 am",0
"Dec 1, 04:10 am",0
"Dec 1, 04:20 am",0
"Dec 1, 04:30 am",0
"Dec 1, 04:40 am",0
"Dec 1, 04:50 am",0
"Dec 1, 05:00 am",0
"Dec 1, 05:10 am",0
"Dec 1, 05:20 am",0
"Dec 1, 05:30 am",0
"Dec 1, 05:40 am",0
"Dec 1, 05:50 am",0
"Dec 1, 06:00 am",0
"Dec 1, 06:10 am",0
"Dec 1, 06:20 am",0
"Dec 1, 06:30 am",0
"Dec 1, 06:40 am",0
"Dec 1, 06:50 am",-0
"Dec 1, 07:00 am",0.394768
"Dec 1, 07:10 am",0.696058
"Dec 1, 07:20 am",1.60864
"Dec 1, 07:30 am",6.36131
"Dec 1, 07:40 am",20.7898
"Dec 1, 07:50 am",25.1486
"Dec 1, 08:00 am",29.3578
"Dec 1, 08:10 am",17.7057
"Dec 1, 08:20 am",20.5427
"Dec 1, 08:30 am",14.4584
"Dec 1, 08:40 am",12.2362
"Dec 1, 08:50 am",13.7496
"Dec 1, 09:00 am",16.4065
"Dec 1, 09:10 am",7.94381
"Dec 1, 09:20 am",8.69457
"Dec 1, 09:30 am",23.5705
"Dec 1, 09:40 am",25.3643
"Dec 1, 09:50 am",26.8568
"Dec 1, 10:00 am",20.0087
"Dec 1, 10:10 am",48.1762
"Dec 1, 10:20 am",49.9408
"Dec 1, 10:30 am",48.836
"Dec 1, 10:40 am",69.3309
"Dec 1, 10:50 am",70.507
"Dec 1, 11:00 am",60.6627
"Dec 1, 11:10 am",72.6504
"Dec 1, 11:20 am",73.4139
"Dec 1, 11:30 am",63.2567
"Dec 1, 11:40 am",74.7133
"Dec 1, 11:50 am",75.0716
"Dec 1, 12:00 pm",50.9591
"Dec 1, 12:10 pm",60.2497
"Dec 1, 12:20 pm",60.1456
"Dec 1, 12:30 pm",56.6372
"Dec 1, 12:40 pm",40.7174
"Dec 1, 12:50 pm",40.2774
"Dec 1, 01:00 pm",49.5098
"Dec 1, 01:10 pm",72.5744
"Dec 1, 01:20 pm",71.5585
"Dec 1, 01:30 pm",70.3398
"Dec 1, 01:40 pm",68.3626
"Dec 1, 01:50 pm",66.7129
"Dec 1, 02:00 pm",65.1129
"Dec 1, 02:10 pm",63.5368
"Dec 1, 02:20 pm",61.6175
"Dec 1, 02:30 pm",59.5869
"Dec 1, 02:40 pm",57.0991
"Dec 1, 02:50 pm",54.6918
"Dec 1, 03:00 pm",52.121
"Dec 1, 03:10 pm",49.6143
"Dec 1, 03:20 pm",46.6743
"Dec 1, 03:30 pm",43.7966
"Dec 1, 03:40 pm",40.403
"Dec 1, 03:50 pm",36.8849
"Dec 1, 04:00 pm",33.0951
"Dec 1, 04:10 pm",29.1837
"Dec 1, 04:20 pm",25.0421
"Dec 1, 04:30 pm",20.8516
"Dec 1, 04:40 pm",16.499
"Dec 1, 04:50 pm",12.2572
"Dec 1, 05:00 pm",8.26784
"Dec 1, 05:10 pm",3.1499
"Dec 1, 05:20 pm",0.796223
"Dec 1, 05:30 pm",-0
"Dec 1, 05:40 pm",0
"Dec 1, 05:50 pm",0
"Dec 1, 06:00 pm",0
"Dec 1, 06:10 pm",0
"Dec 1, 06:20 pm",0
"Dec 1, 06:30 pm",0
"Dec 1, 06:40 pm",0
"Dec 1, 06:50 pm",0
"Dec 1, 07:00 pm",0
"Dec 1, 07:10 pm",0
"Dec 1, 07:20 pm",0
"Dec 1, 07:30 pm",0
"Dec 1, 07:40 pm",0
"Dec 1, 07:50 pm",0
"Dec 1, 08:00 pm",0
"Dec 1, 08:10 pm",0
"Dec 1, 08:20 pm",0
"Dec 1, 08:30 pm",0
"Dec 1, 08:40 pm",0
"Dec 1, 08:50 pm",0
"Dec 1, 09:00 pm",0
"Dec 1, 09:10 pm",0
"Dec 1, 09:20 pm",0
"Dec 1, 09:30 pm",0
"Dec 1, 09:40 pm",0
"Dec 1, 09:50 pm",0
"Dec 1, 10:00 pm",0
"Dec 1, 10:10 pm",0
"Dec 1, 10:20 pm",0
"Dec 1, 10:30 pm",0
"Dec 1, 10:40 pm",0
"Dec 1, 10:50 pm",0
"Dec 1, 11:00 pm",0
"Dec 1, 11:10 pm",0
"Dec 1, 11:20 pm",0
"Dec 1, 11:30 pm",0
"Dec 1, 11:40 pm",0
"Dec 1, 11:50 pm",0
"Dec 2, 12:00 am",0
"Dec 2, 12:10 am",0
"Dec 2, 12:20 am",0
"Dec 2, 12:30 am",0
"Dec 2, 12:40 am",0
"Dec 2, 12:50 am",0
"Dec 2, 01:00 am",0
"Dec 2, 01:10 am",0
"Dec 2, 01:20 am",0
"Dec 2, 01:30 am",0
"Dec 2, 01:40 am",0
"Dec 2, 01:50 am",0
"Dec 2, 02:00 am",0
"Dec 2, 02:10 am",0
"Dec 2, 02:20 am",0
"Dec 2, 02:30 am",0
"Dec 2, 02:40 am",0
"Dec 2, 02:50 am",0
"Dec 2, 03:00 am",0
"Dec 2, 03:10 am",0
"Dec 2, 03:20 am",0
"Dec 2, 03:30 am",0
"Dec 2, 03:40 am",0
"Dec 2, 03:50 am",0
"Dec 2, 04:00 am",0
"Dec 2, 04:10 am",0
"Dec 2, 04:20 am",0
"Dec 2, 04:30 am",0
"Dec 2, 04:40 am",0
"Dec 2, 04:50 am",0
"Dec 2, 05:00 am",0
"Dec 2, 05:10 am",0
"Dec 2, 05:20 am",0
"Dec 2, 05:30 am",0
"Dec 2, 05:40 am",0
"Dec 2, 05:50 am",0
"Dec 2, 06:00 am",0
"Dec 2, 06:10 am",0
"Dec 2, 06:20 am",0
"Dec 2, 06:30 am",0
"Dec 2, 06:40 am",0
"Dec 2, 06:50 am",-0
"Dec 2, 07:00 am",0.0408879
"Dec 2, 07:10 am",0.215956
"Dec 2, 07:20 am",0.690335
"Dec 2, 07:30 am",1.0324
"Dec 2, 07:40 am",1.68855
"Dec 2, 07:50 am",2.19043
"Dec 2, 08:00 am",5.99193
"Dec 2, 08:10 am",3.44131
"Dec 2, 08:20 am",4.19043
"Dec 2, 08:30 am",7.95173
"Dec 2, 08:40 am",27.4696
"Dec 2, 08:50 am",30.302
"Dec 2, 09:00 am",31.0762
"Dec 2, 09:10 am",28.8011
"Dec 2, 09:20 am",30.9815
"Dec 2, 09:30 am",39.1348
"Dec 2, 09:40 am",43.8971
"Dec 2, 09:50 am",46.0726
"Dec 2, 10:00 am",29.7371
"Dec 2, 10:10 am",42.8831
"Dec 2, 10:20 am",44.5939
"Dec 2, 10:30 am",69.8016
"Dec 2, 10:40 am",70.983
"Dec 2, 10:50 am",72.072
"Dec 2, 11:00 am",46.3409
"Dec 2, 11:10 am",54.5513
"Dec 2, 11:20 am",55.3983
"Dec 2, 11:30 am",59.7111
"Dec 2, 11:40 am",75.2795
"Dec 2, 11:50 am",75.4266
"Dec 2, 12:00 pm",57.6455
"Dec 2, 12:10 pm",46.0507
"Dec 2, 12:20 pm",46.041
"Dec 2, 12:30 pm",50.7888
"Dec 2, 12:40 pm",53.6678
"Dec 2, 12:50 pm",53.1021
"Dec 2, 01:00 pm",58.9384
"Dec 2, 01:10 pm",72.5771
"Dec 2, 01:20 pm",71.6176
"Dec 2, 01:30 pm",70.4532
"Dec 2, 01:40 pm",69.0515
"Dec 2, 01:50 pm",67.4612
"Dec 2, 02:00 pm",65.8671
"Dec 2, 02:10 pm",64.1532
"Dec 2, 02:20 pm",62.295
"Dec 2, 02:30 pm",60.6332
"Dec 2, 02:40 pm",58.4596
"Dec 2, 02:50 pm",56.2297
"Dec 2, 03:00 pm",53.6846
"Dec 2, 03:10 pm",50.9986
"Dec 2, 03:20 pm",48.1416
"Dec 2, 03:30 pm",45.1513
"Dec 2, 03:40 pm",42.178
"Dec 2, 03:50 pm",38.7761
"Dec 2, 04:00 pm",34.9547
"Dec 2, 04:10 pm",31.1438
"Dec 2, 04:20 pm",26.9899
"Dec 2, 04:30 pm",22.6374
"Dec 2, 04:40 pm",18.4592
"Dec 2, 04:50 pm",14.0805
"Dec 2, 05:00 pm",9.75865
"Dec 2, 05:10 pm",4.03872
"Dec 2, 05:20 pm",1.31697
"Dec 2, 05:30 pm",-0
"Dec 2, 05:40 pm",0
"Dec 2, 05:50 pm",0
"Dec 2, 06:00 pm",0
"Dec 2, 06:10 pm",0
"Dec 2, 06:20 pm",0
"Dec 2, 06:30 pm",0
"Dec 2, 06:40 pm",0
"Dec 2, 06:50 pm",0
"Dec 2, 07:00 pm",0
"Dec 2, 07:10 pm",0
"Dec 2, 07:20 pm",0
"Dec 2, 07:30 pm",0
"Dec 2, 07:40 pm",0
"Dec 2, 07:50 pm",0
"Dec 2, 08:00 pm",0
"Dec 2, 08:10 pm",0
"Dec 2, 08:20 pm",0
"Dec 2, 08:30 pm",0
"Dec 2, 08:40 pm",0
"Dec 2, 08:50 pm",0
"Dec 2, 09:00 pm",0
"Dec 2, 09:10 pm",0
"Dec 2, 09:20 pm",0
"Dec 2, 09:30 pm",0
"Dec 2, 09:40 pm",0
"Dec 2, 09:50 pm",0
"Dec 2, 10:00 pm",0
"Dec 2, 10:10 pm",0
"Dec 2, 10:20 pm",0
"Dec 2, 10:30 pm",0
"Dec 2, 10:40 pm",0
"Dec 2, 10:50 pm",0
"Dec 2, 11:00 pm",0
"Dec 2, 11:10 pm",0
"Dec 2, 11:20 pm",0
"Dec 2, 11:30 pm",0
"Dec 2, 11:40 pm",0
"Dec 2, 11:50 pm",0
"Dec 3, 12:00 am",0
"Dec 3, 12:10 am",0
"Dec 3, 12:20 am",0
"Dec 3, 12:30 am",0
"Dec 3, 12:40 am",0
"Dec 3, 12:50 am",0
"Dec 3, 01:00 am",0
"Dec 3, 01:10 am",0
"Dec 3, 01:20 am",0
"Dec 3, 01:30 am",0
"Dec 3, 01:40 am",0
"Dec 3, 01:50 am",0
"Dec 3, 02:00 am",0
"Dec 3, 02:10 am",0
"Dec 3, 02:20 am",0
"Dec 3, 02:30 am",0
"Dec 3, 02:40 am",0
"Dec 3, 02:50 am",0
"Dec 3, 03:00 am",0
"Dec 3, 03:10 am",0
"Dec 3, 03:20 am",0
"Dec 3, 03:30 am",0
"Dec 3, 03:40 am",0
"Dec 3, 03:50 am",0
"Dec 3, 04:00 am",0
"Dec 3, 04:10 am",0
"Dec 3, 04:20 am",0
"Dec 3, 04:30 am",0
"Dec 3, 04:40 am",0
"Dec 3, 04:50 am",0
"Dec 3, 05:00 am",0
"Dec 3, 05:10 am",0
"Dec 3, 05:20 am",0
"Dec 3, 05:30 am",0
"Dec 3, 05:40 am",0
"Dec 3, 05:50 am",0
"Dec 3, 06:00 am",0
"Dec 3, 06:10 am",0
"Dec 3, 06:20 am",0
"Dec 3, 06:30 am",0
"Dec 3, 06:40 am",0
"Dec 3, 06:50 am",-0
"Dec 3, 07:00 am",2.39477
"Dec 3, 07:10 am",6.60208
"Dec 3, 07:20 am",11.7476
"Dec 3, 07:30 am",16.2646
"Dec 3, 07:40 am",20.9196
"Dec 3, 07:50 am",25.343
"Dec 3, 08:00 am",29.8368
"Dec 3, 08:10 am",34.2558
"Dec 3, 08:20 am",38.4462
"Dec 3, 08:30 am",42.3335
"Dec 3, 08:40 am",46.0203
"Dec 3, 08:50 am",49.2962
"Dec 3, 09:00 am",52.5097
"Dec 3, 09:10 am",55.5342
"Dec 3, 09:20 am",57.9363
"Dec 3, 09:30 am",60.5198
"Dec 3, 09:40 am",63.1436
"Dec 3, 09:50 am",65.4417
"Dec 3, 10:00 am",67.5309
"Dec 3, 10:10 am",69.4544
"Dec 3, 10:20 am",71.3065
"Dec 3, 10:30 am",72.8873
"Dec 3, 10:40 am",74.0821
"Dec 3, 10:50 am",75.357
"Dec 3, 11:00 am",76.516
"Dec 3, 11:10 am",77.423
"Dec 3, 11:20 am",78.2517
"Dec 3, 11:30 am",78.9192
"Dec 3, 11:40 am",79.3994
"Dec 3, 11:50 am",79.7111
"Dec 3, 12:00 pm",79.884
"Dec 3, 12:10 pm",79.8925
"Dec 3, 12:20 pm",79.8171
"Dec 3, 12:30 pm",79.4403
"Dec 3, 12:40 pm",79.0308
"Dec 3, 12:50 pm",78.3659
"Dec 3, 01:00 pm",77.5101
"Dec 3, 01:10 pm",76.6258
"Dec 3, 01:20 pm",75.5113
"Dec 3, 01:30 pm",74.3717
"Dec 3, 01:40 pm",72.8795
"Dec 3, 01:50 pm",71.3137
"Dec 3, 02:00 pm",69.6169
"Dec 3, 02:10 pm",67.7265
"Dec 3, 02:20 pm",65.6825
"Dec 3, 02:30 pm",63.5505
"Dec 3, 02:40 pm",61.2187
"Dec 3, 02:50 pm",58.6642
"Dec 3, 03:00 pm",56.3363
"Dec 3, 03:10 pm",53.4764
"Dec 3, 03:20 pm",50.4635
"Dec 3, 03:30 pm",47.2657
"Dec 3, 03:40 pm",43.9719
"Dec 3, 03:50 pm",40.3603
"Dec 3, 04:00 pm",36.3611
"Dec 3, 04:10 pm",32.256
"Dec 3, 04:20 pm",27.9222
"Dec 3, 04:30 pm",23.6549
"Dec 3, 04:40 pm",19.1772
"Dec 3, 04:50 pm",14.663
"Dec 3, 05:00 pm",10.2137
"Dec 3, 05:10 pm",4.32745
"Dec 3, 05:20 pm",1.48782
"Dec 3, 05:30 pm",-0
"Dec 3, 05:40 pm",0
"Dec 3, 05:50 pm",0
"Dec 3, 06:00 pm",0
"Dec 3, 06:10 pm",0
"Dec 3, 06:20 pm",0
"Dec 3, 06:30 pm",0
"Dec 3, 06:40 pm",0
"Dec 3, 06:50 pm",0
"Dec 3, 07:00 pm",0
"Dec 3, 07:10 pm",0
"Dec 3, 07:20 pm",0
"Dec 3, 07:30 pm",0
"Dec 3, 07:40 pm",0
"Dec 3, 07:50 pm",0
"Dec 3, 08:00 pm",0
"Dec 3, 08:10 pm",0
"Dec 3, 08:20 pm",0
"Dec 3, 08:30 pm",0
"Dec 3, 08:40 pm",0
"Dec 3, 08:50 pm",0
"Dec 3, 09:00 pm",0
"Dec 3, 09:10 pm",0
"Dec 3, 09:20 pm",0
"Dec 3, 09:30 pm",0
"Dec 3, 09:40 pm",0
"Dec 3, 09:50 pm",0
"Dec 3, 10:00 pm",0
"Dec 3, 10:10 pm",0
"Dec 3, 10:20 pm",0
"Dec 3, 10:30 pm",0
"Dec 3, 10:40 pm",0
"Dec 3, 10:50 pm",0
"Dec 3, 11:00 pm",0
"Dec 3, 11:10 pm",0
"Dec 3, 11:20 pm",0
"Dec 3, 11:30 pm",0
"Dec 3, 11:40 pm",0
"Dec 3, 11:50 pm",0
"Dec 4, 12:00 am",0
"Dec 4, 12:10 am",0
"Dec 4, 12:20 am",0
"Dec 4, 12:30 am",0
"Dec 4, 12:40 am",0
"Dec 4, 12:50 am",0
"Dec 4, 01:00 am",0
"Dec 4, 01:10 am",0
"Dec 4, 01:20 am",0
"Dec 4, 01:30 am",0
"Dec 4, 01:40 am",0
"Dec 4, 01:50 am",0
"Dec 4, 02:00 am",0
"Dec 4, 02:10 am",0
"Dec 4, 02:20 am",0
"Dec 4, 02:30 am",0
"Dec 4, 02:40 am",0
"Dec 4, 02:50 am",0
"Dec 4, 03:00 am",0
"Dec 4, 03:10 am",0
"Dec 4, 03:20 am",0
"Dec 4, 03:30 am",0
"Dec 4, 03:40 am",0
"Dec 4, 03:50 am",0
"Dec 4, 04:00 am",0
"Dec 4, 04:10 am",0
"Dec 4, 04:20 am",0
"Dec 4, 04:30 am",0
"Dec 4, 04:40 am",0
"Dec 4, 04:50 am",0
"Dec 4, 05:00 am",0
"Dec 4, 05:10 am",0
"Dec 4, 05:20 am",0
"Dec 4, 05:30 am",0
"Dec 4, 05:40 am",0
"Dec 4, 05:50 am",0
"Dec 4, 06:00 am",0
"Dec 4, 06:10 am",0
"Dec 4, 06:20 am",0
"Dec 4, 06:30 am",0
"Dec 4, 06:40 am",0
"Dec 4, 06:50 am",-0
"Dec 4, 07:00 am",2.4618
"Dec 4, 07:10 am",6.43893
"Dec 4, 07:20 am",11.8761
"Dec 4, 07:30 am",16.4466
"Dec 4, 07:40 am",20.9037
"Dec 4, 07:50 am",25.4197
"Dec 4, 08:00 am",29.887
"Dec 4, 08:10 am",34.1905
"Dec 4, 08:20 am",38.3189
"Dec 4, 08:30 am",42.0428
"Dec 4, 08:40 am",45.4958
"Dec 4, 08:50 am",48.7839
"Dec 4, 09:00 am",51.8406
"Dec 4, 09:10 am",54.4353
"Dec 4, 09:20 am",57.0969
"Dec 4, 09:30 am",59.6595
"Dec 4, 09:40 am",61.9834
"Dec 4, 09:50 am",64.1515
"Dec 4, 10:00 am",65.9207
"Dec 4, 10:10 am",67.6631
"Dec 4, 10:20 am",69.2555
"Dec 4, 10:30 am",70.6658
"Dec 4, 10:40 am",71.8101
"Dec 4, 10:50 am",72.6403
"Dec 4, 11:00 am",73.3498
"Dec 4, 11:10 am",74.2492
"Dec 4, 11:20 am",74.8401
"Dec 4, 11:30 am",75.1656
"Dec 4, 11:40 am",75.4268
"Dec 4, 11:50 am",75.5851
"Dec 4, 12:00 pm",75.4944
"Dec 4, 12:10 pm",75.5356
"Dec 4, 12:20 pm",75.3791
"Dec 4, 12:30 pm",75.1789
