timestamp,pv_kW,load_kW
2024-01-22 17:50:00+00:00,4513.67,26713000
2024-01-22 18:00:00+00:00,11462.8,26704500
2024-01-22 18:10:00+00:00,11594.5,26646000
2024-01-22 18:20:00+00:00,7877.88,26588000
2024-01-22 18:30:00+00:00,5905.25,26387000
2024-01-22 18:40:00+00:00,15168.2,26217000
2024-01-22 18:50:00+00:00,8664.57,26056000
2024-01-22 19:00:00+00:00,2899.51,25797500
2024-01-22 19:10:00+00:00,9894.54,25575500
2024-01-22 19:20:00+00:00,9880.63,25249000
2024-01-22 19:30:00+00:00,5632.09,25170000
2024-01-22 19:40:00+00:00,4374.08,25119000
2024-01-22 19:50:00+00:00,6255.46,25052000
2024-01-22 20:00:00+00:00,9433.45,24902500
2024-01-22 20:10:00+00:00,6013.73,24810000
2024-01-22 20:20:00+00:00,3115.8,24669500
2024-01-22 20:30:00+00:00,3192.8,24574500
2024-01-22 20:40:00+00:00,7932.55,24511000
2024-01-22 20:50:00+00:00,16120.5,24380000
2024-01-22 21:00:00+00:00,20820,24318500
2024-01-22 21:10:00+00:00,18859.3,24249000
2024-01-22 21:20:00+00:00,25583.8,24283500
2024-01-22 21:30:00+00:00,27075.6,24306000
2024-01-22 21:40:00+00:00,45176.6,24303500
2024-01-22 21:50:00+00:00,35933.6,24380500
2024-01-22 22:00:00+00:00,31666.3,24400000
2024-01-22 22:10:00+00:00,33999.6,24439500
2024-01-22 22:20:00+00:00,27216.8,24441500
2024-01-22 22:30:00+00:00,40726.7,24533500
2024-01-22 22:40:00+00:00,40071,24592000
2024-01-22 22:50:00+00:00,11794.7,24574500
2024-01-22 23:00:00+00:00,6547.74,24452500
2024-01-22 23:10:00+00:00,1296.95,24454500
2024-01-22 23:20:00+00:00,7349.72,24580000
2024-01-22 23:30:00+00:00,1302.49,24685000
2024-01-22 23:40:00+00:00,3787.63,24744500
2024-01-22 23:50:00+00:00,2319.41,24809000
2024-01-23 00:00:00+00:00,1219.38,24911000
2024-01-23 00:10:00+00:00,224.817,24923500
2024-01-23 00:20:00+00:00,7040.26,25244500
2024-01-23 00:30:00+00:00,2850.96,25404000
2024-01-23 00:40:00+00:00,2062.69,25693000
2024-01-23 00:50:00+00:00,750.797,26016000
2024-01-23 01:00:00+00:00,328.473,26213000
2024-01-23 01:10:00+00:00,0,26336500
2024-01-23 01:20:00+00:00,0,26625000
2024-01-23 01:30:00+00:00,0,26904000
2024-01-23 01:40:00+00:00,0,27116500
2024-01-23 01:50:00+00:00,0,27173500
2024-01-23 02:00:00+00:00,0,27172000
2024-01-23 02:10:00+00:00,0,27113500
2024-01-23 02:20:00+00:00,0,27182500
2024-01-23 02:30:00+00:00,0,27120000
2024-01-23 02:40:00+00:00,0,27093500
2024-01-23 02:50:00+00:00,0,27021000
2024-01-23 03:00:00+00:00,0,26847000
2024-01-23 03:10:00+00:00,0,26669000
2024-01-23 03:20:00+00:00,0,26571000
2024-01-23 03:30:00+00:00,0,26422500
2024-01-23 03:40:00+00:00,0,26305000
2024-01-23 03:50:00+00:00,0,26223500
2024-01-23 04:00:00+00:00,0,26094000
2024-01-23 04:10:00+00:00,0,25967500
2024-01-23 04:20:00+00:00,0,25923000
2024-01-23 04:30:00+00:00,0,25759000
2024-01-23 04:40:00+00:00,0,25567500
2024-01-23 04:50:00+00:00,0,25370000
2024-01-23 05:00:00+00:00,0,25328500
2024-01-23 05:10:00+00:00,0,25242000
2024-01-23 05:20:00+00:00,0,25031500
2024-01-23 05:30:00+00:00,0,24800000
2024-01-23 05:40:00+00:00,0,24559500
2024-01-23 05:50:00+00:00,0,24239000
2024-01-23 06:00:00+00:00,0,23904000
2024-01-23 06:10:00+00:00,0,23658000
2024-01-23 06:20:00+00:00,0,23292500
2024-01-23 06:30:00+00:00,0,23214500
2024-01-23 06:40:00+00:00,0,23122500
2024-01-23 06:50:00+00:00,0,22892000
2024-01-23 07:00:00+00:00,0,22244000
2024-01-23 07:10:00+00:00,0,22044500
2024-01-23 07:20:00+00:00,0,21809000
2024-01-23 07:30:00+00:00,0,21562000
2024-01-23 07:40:00+00:00,0,21337500
2024-01-23 07:50:00+00:00,0,21285000
2024-01-23 08:00:00+00:00,0,21041000
2024-01-23 08:10:00+00:00,0,20989500
2024-01-23 08:20:00+00:00,0,20818000
2024-01-23 08:30:00+00:00,0,20618000
2024-01-23 08:40:00+00:00,0,20502000
2024-01-23 08:50:00+00:00,0,20387500
2024-01-23 09:00:00+00:00,0,20230000
2024-01-23 09:10:00+00:00,0,20074500
2024-01-23 09:20:00+00:00,0,19899500
2024-01-23 09:30:00+00:00,0,19719000
2024-01-23 09:40:00+00:00,0,19624000
2024-01-23 09:50:00+00:00,0,19513000
2024-01-23 10:00:00+00:00,0,19420000
2024-01-23 10:10:00+00:00,0,19328500
2024-01-23 10:20:00+00:00,0,19292000
2024-01-23 10:30:00+00:00,0,19262000
2024-01-23 10:40:00+00:00,0,19183500
2024-01-23 10:50:00+00:00,0,19177000
2024-01-23 11:00:00+00:00,0,19180000
2024-01-23 11:10:00+00:00,0,19193500
2024-01-23 11:20:00+00:00,0,19160500
2024-01-23 11:30:00+00:00,0,19137000
2024-01-23 11:40:00+00:00,0,19128500
2024-01-23 11:50:00+00:00,0,19085500
2024-01-23 12:00:00+00:00,0,19174000
2024-01-23 12:10:00+00:00,0,19367000
2024-01-23 12:20:00+00:00,0,19472500
2024-01-23 12:30:00+00:00,0,19543500
2024-01-23 12:40:00+00:00,0,19673000
2024-01-23 12:50:00+00:00,0,19773500
2024-01-23 13:00:00+00:00,0,20100000
2024-01-23 13:10:00+00:00,0,20586500
2024-01-23 13:20:00+00:00,0,20779500
2024-01-23 13:30:00+00:00,0,20949000
2024-01-23 13:40:00+00:00,0,21188500
2024-01-23 13:50:00+00:00,0,21380500
2024-01-23 14:00:00+00:00,0,21873500
2024-01-23 14:10:00+00:00,0,22582500
2024-01-23 14:20:00+00:00,0,22863500
2024-01-23 14:30:00+00:00,0,23018500
2024-01-23 14:40:00+00:00,0,23573500
2024-01-23 14:50:00+00:00,0,23865000
2024-01-23 15:00:00+00:00,0,24158500
2024-01-23 15:10:00+00:00,2184.2,24591500
2024-01-23 15:20:00+00:00,5159.35,24676500
2024-01-23 15:30:00+00:00,9408.4,24707500
2024-01-23 15:40:00+00:00,13524.8,24592500
2024-01-23 15:50:00+00:00,17544.7,24492000
2024-01-23 16:00:00+00:00,21584,24425500
2024-01-23 16:10:00+00:00,25480.5,24357500
2024-01-23 16:20:00+00:00,29145.6,24202000
2024-01-23 16:30:00+00:00,32704.9,24089500
2024-01-23 16:40:00+00:00,36086.8,23827000
2024-01-23 16:50:00+00:00,39306.1,23586000
2024-01-23 17:00:00+00:00,41974,23304000
2024-01-23 17:10:00+00:00,44519.8,23080000
2024-01-23 17:20:00+00:00,46872.9,23311500
2024-01-23 17:30:00+00:00,49087.4,23194000
2024-01-23 17:40:00+00:00,50537.2,22811000
2024-01-23 17:50:00+00:00,52443.9,22485000
2024-01-23 18:00:00+00:00,54195.7,22188000
2024-01-23 18:10:00+00:00,55735.8,22014000
2024-01-23 18:20:00+00:00,57187.3,21807000
2024-01-23 18:30:00+00:00,58429,21537000
2024-01-23 18:40:00+00:00,59289.4,21322000
2024-01-23 18:50:00+00:00,60316,21051500
2024-01-23 19:00:00+00:00,61176.3,20830500
2024-01-23 19:10:00+00:00,61948.4,20697500
2024-01-23 19:20:00+00:00,62484.1,20529000
2024-01-23 19:30:00+00:00,63024.9,20364500
2024-01-23 19:40:00+00:00,63220.9,20218000
2024-01-23 19:50:00+00:00,63461.9,20117500
2024-01-23 20:00:00+00:00,63800.5,19920500
2024-01-23 20:10:00+00:00,63790.8,19743000
2024-01-23 20:20:00+00:00,63614.5,19641500
2024-01-23 20:30:00+00:00,63348.6,19632000
2024-01-23 20:40:00+00:00,61563.3,19543000
2024-01-23 20:50:00+00:00,61034.7,19472000
2024-01-23 21:00:00+00:00,60306.7,19450500
2024-01-23 21:10:00+00:00,59496.2,19321500
2024-01-23 21:20:00+00:00,58526,19260500
2024-01-23 21:30:00+00:00,57381.3,19328500
2024-01-23 21:40:00+00:00,56316.4,19406000
2024-01-23 21:50:00+00:00,54960.5,19639000
2024-01-23 22:00:00+00:00,53429.6,19799500
2024-01-23 22:10:00+00:00,51750.3,19814500
2024-01-23 22:20:00+00:00,49693.5,20037000
2024-01-23 22:30:00+00:00,47735.3,20218500
2024-01-23 22:40:00+00:00,45438.5,20401000
2024-01-23 22:50:00+00:00,43175.5,20632000
2024-01-23 23:00:00+00:00,40717.3,20814500
2024-01-23 23:10:00+00:00,38066.8,21095000
2024-01-23 23:20:00+00:00,35209.9,21309000
2024-01-23 23:30:00+00:00,32077.6,21467000
2024-01-23 23:40:00+00:00,28434.6,21782000
2024-01-23 23:50:00+00:00,24870.4,22126500
2024-01-24 00:00:00+00:00,21239.8,22517000
2024-01-24 00:10:00+00:00,17515.7,22862000
2024-01-24 00:20:00+00:00,13802.3,23272000
2024-01-24 00:30:00+00:00,10158.7,23691000
2024-01-24 00:40:00+00:00,6461.01,24081000
2024-01-24 00:50:00+00:00,2927.44,24523500
2024-01-24 01:00:00+00:00,718.873,24758500
2024-01-24 01:10:00+00:00,0,25073500
2024-01-24 01:20:00+00:00,0,25478000
2024-01-24 01:30:00+00:00,0,25902500
2024-01-24 01:40:00+00:00,0,26244500
2024-01-24 01:50:00+00:00,0,26370000
2024-01-24 02:00:00+00:00,0,26583000
2024-01-24 02:10:00+00:00,0,26501000
2024-01-24 02:20:00+00:00,0,26522500
2024-01-24 02:30:00+00:00,0,26506500
2024-01-24 02:40:00+00:00,0,26441500
2024-01-24 02:50:00+00:00,0,26411500
2024-01-24 03:00:00+00:00,0,26268000
2024-01-24 03:10:00+00:00,0,26081000
2024-01-24 03:20:00+00:00,0,26030500
2024-01-24 03:30:00+00:00,0,25990500
2024-01-24 03:40:00+00:00,0,25966000
2024-01-24 03:50:00+00:00,0,25901000
2024-01-24 04:00:00+00:00,0,25729500
2024-01-24 04:10:00+00:00,0,25564500
2024-01-24 04:20:00+00:00,0,25499000
2024-01-24 04:30:00+00:00,0,25287000
2024-01-24 04:40:00+00:00,0,25112500
2024-01-24 04:50:00+00:00,0,24848000
2024-01-24 05:00:00+00:00,0,24903000
2024-01-24 05:10:00+00:00,0,24942500
2024-01-24 05:20:00+00:00,0,24913500
2024-01-24 05:30:00+00:00,0,24766500
2024-01-24 05:40:00+00:00,0,24548000
2024-01-24 05:50:00+00:00,0,24319500
2024-01-24 06:00:00+00:00,0,24020000
2024-01-24 06:10:00+00:00,0,23708500
2024-01-24 06:20:00+00:00,0,23555000
2024-01-24 06:30:00+00:00,0,23219500
2024-01-24 06:40:00+00:00,0,22925500
2024-01-24 06:50:00+00:00,0,22565000
2024-01-24 07:00:00+00:00,0,22228000
2024-01-24 07:10:00+00:00,0,21875500
2024-01-24 07:20:00+00:00,0,21794000
2024-01-24 07:30:00+00:00,0,21463000
2024-01-24 07:40:00+00:00,0,21264000
2024-01-24 07:50:00+00:00,0,20711500
2024-01-24 08:00:00+00:00,0,20532500
2024-01-24 08:10:00+00:00,0,20676000
2024-01-24 08:20:00+00:00,0,20552500
2024-01-24 08:30:00+00:00,0,20405500
2024-01-24 08:40:00+00:00,0,20277000
2024-01-24 08:50:00+00:00,0,20151000
2024-01-24 09:00:00+00:00,0,20049500
2024-01-24 09:10:00+00:00,0,20071000
2024-01-24 09:20:00+00:00,0,19990500
2024-01-24 09:30:00+00:00,0,19942500
2024-01-24 09:40:00+00:00,0,19785000
2024-01-24 09:50:00+00:00,0,19644000
2024-01-24 10:00:00+00:00,0,19599000
2024-01-24 10:10:00+00:00,0,19585500
2024-01-24 10:20:00+00:00,0,19470000
2024-01-24 10:30:00+00:00,0,19367500
2024-01-24 10:40:00+00:00,0,19284000
2024-01-24 10:50:00+00:00,0,19227000
2024-01-24 11:00:00+00:00,0,19263000
2024-01-24 11:10:00+00:00,0,19275000
2024-01-24 11:20:00+00:00,0,19197500
2024-01-24 11:30:00+00:00,0,19179500
2024-01-24 11:40:00+00:00,0,19206000
2024-01-24 11:50:00+00:00,0,19344500
2024-01-24 12:00:00+00:00,0,19670500
2024-01-24 12:10:00+00:00,0,20003500
2024-01-24 12:20:00+00:00,0,20132500
2024-01-24 12:30:00+00:00,0,20171000
2024-01-24 12:40:00+00:00,0,20202500
2024-01-24 12:50:00+00:00,0,20252000
2024-01-24 13:00:00+00:00,0,20444500
2024-01-24 13:10:00+00:00,0,20790500
2024-01-24 13:20:00+00:00,0,21031500
2024-01-24 13:30:00+00:00,0,21260500
2024-01-24 13:40:00+00:00,0,21574500
2024-01-24 13:50:00+00:00,0,21809500
2024-01-24 14:00:00+00:00,0,22239000
2024-01-24 14:10:00+00:00,0,22864000
2024-01-24 14:20:00+00:00,0,23244500
2024-01-24 14:30:00+00:00,0,23564000
2024-01-24 14:40:00+00:00,0,23906000
2024-01-24 14:50:00+00:00,0,24196000
2024-01-24 15:00:00+00:00,0,24426500
2024-01-24 15:10:00+00:00,435.606,24821500
2024-01-24 15:20:00+00:00,1768.1,25031500
2024-01-24 15:30:00+00:00,4095.81,25104000
2024-01-24 15:40:00+00:00,5772.19,25158000
2024-01-24 15:50:00+00:00,3327.25,25152500
2024-01-24 16:00:00+00:00,4715.21,25287500
2024-01-24 16:10:00+00:00,3653.6,25395000
2024-01-24 16:20:00+00:00,11028.2,25422500
2024-01-24 16:30:00+00:00,7378.69,25367000
2024-01-24 16:40:00+00:00,9086.94,25433500
2024-01-24 16:50:00+00:00,9463.48,25373500
2024-01-24 17:00:00+00:00,16939.1,25404500
2024-01-24 17:10:00+00:00,14183.8,25426000
2024-01-24 17:20:00+00:00,22299,25421000
2024-01-24 17:30:00+00:00,21769.7,25358000
2024-01-24 17:40:00+00:00,24462.7,25308500
2024-01-24 17:50:00+00:00,22277.7,25193500
2024-01-24 18:00:00+00:00,31857.5,25244000
2024-01-24 18:10:00+00:00,37227.5,25224500
2024-01-24 18:20:00+00:00,38109.1,25122000
2024-01-24 18:30:00+00:00,42851.9,24886000
2024-01-24 18:40:00+00:00,44361.3,24696500
2024-01-24 18:50:00+00:00,38509.3,24718000
2024-01-24 19:00:00+00:00,25782.9,24686500
2024-01-24 19:10:00+00:00,30834.5,24587000
2024-01-24 19:20:00+00:00,27709.2,24469500
2024-01-24 19:30:00+00:00,39888.3,24375000
2024-01-24 19:40:00+00:00,49846.7,24251000
2024-01-24 19:50:00+00:00,48857.8,24106000
2024-01-24 20:00:00+00:00,50368.9,24056000
2024-01-24 20:10:00+00:00,52146.6,23913500
2024-01-24 20:20:00+00:00,42321.2,23844500
2024-01-24 20:30:00+00:00,22728.1,23851500
2024-01-24 20:40:00+00:00,14197,23952000
2024-01-24 20:50:00+00:00,16870.3,24028500
2024-01-24 21:00:00+00:00,18676.3,23945500
2024-01-24 21:10:00+00:00,24888.3,24056000
2024-01-24 21:20:00+00:00,22653.3,23953500
2024-01-24 21:30:00+00:00,27155,24026000
2024-01-24 21:40:00+00:00,28675.2,24176000
2024-01-24 21:50:00+00:00,25119.7,24182000
2024-01-24 22:00:00+00:00,9448.29,24081000
2024-01-24 22:10:00+00:00,8767.05,24133500
2024-01-24 22:20:00+00:00,29167.7,24274000
2024-01-24 22:30:00+00:00,20457.1,24374000
2024-01-24 22:40:00+00:00,37466.1,24449500
2024-01-24 22:50:00+00:00,31591.2,24555500
2024-01-24 23:00:00+00:00,35295.2,24611500
2024-01-24 23:10:00+00:00,32456.4,24712500
2024-01-24 23:20:00+00:00,24997.8,24841000
2024-01-24 23:30:00+00:00,28239.4,24939000
2024-01-24 23:40:00+00:00,31876.3,25038000
2024-01-24 23:50:00+00:00,12413.3,25051000
2024-01-25 00:00:00+00:00,16550.4,25046000
2024-01-25 00:10:00+00:00,14919.2,25047500
2024-01-25 00:20:00+00:00,16938.3,25262000
2024-01-25 00:30:00+00:00,13050.2,25478000
2024-01-25 00:40:00+00:00,8944.75,25597500
2024-01-25 00:50:00+00:00,4729.27,25864000
2024-01-25 01:00:00+00:00,2032.84,26078500
2024-01-25 01:10:00+00:00,0,26186500
2024-01-25 01:20:00+00:00,0,26553000
2024-01-25 01:30:00+00:00,0,26812000
2024-01-25 01:40:00+00:00,0,27035000
2024-01-25 01:50:00+00:00,0,27113500
2024-01-25 02:00:00+00:00,0,27094000
2024-01-25 02:10:00+00:00,0,26982000
2024-01-25 02:20:00+00:00,0,26945000
2024-01-25 02:30:00+00:00,0,26856000
2024-01-25 02:40:00+00:00,0,26799500
2024-01-25 02:50:00+00:00,0,26708500
2024-01-25 03:00:00+00:00,0,26563000
2024-01-25 03:10:00+00:00,0,26433000
2024-01-25 03:20:00+00:00,0,26388000
2024-01-25 03:30:00+00:00,0,26316000
2024-01-25 03:40:00+00:00,0,26259500
2024-01-25 03:50:00+00:00,0,26140500
2024-01-25 04:00:00+00:00,0,26004500
2024-01-25 04:10:00+00:00,0,25870500
2024-01-25 04:20:00+00:00,0,25758500
2024-01-25 04:30:00+00:00,0,25621500
2024-01-25 04:40:00+00:00,0,25471000
2024-01-25 04:50:00+00:00,0,25340500
2024-01-25 05:00:00+00:00,0,25196000
2024-01-25 05:10:00+00:00,0,25144500
2024-01-25 05:20:00+00:00,0,25107000
2024-01-25 05:30:00+00:00,0,24754500
2024-01-25 05:40:00+00:00,0,24555000
2024-01-25 05:50:00+00:00,0,24265000
2024-01-25 06:00:00+00:00,0,23987000
2024-01-25 06:10:00+00:00,0,23642500
2024-01-25 06:20:00+00:00,0,23399500
2024-01-25 06:30:00+00:00,0,23116500
2024-01-25 06:40:00+00:00,0,22942500
2024-01-25 06:50:00+00:00,0,22662000
2024-01-25 07:00:00+00:00,0,22377500
2024-01-25 07:10:00+00:00,0,22097000
2024-01-25 07:20:00+00:00,0,21844000
2024-01-25 07:30:00+00:00,0,21592500
2024-01-25 07:40:00+00:00,0,21327000
2024-01-25 07:50:00+00:00,0,21127500
2024-01-25 08:00:00+00:00,0,20968000
2024-01-25 08:10:00+00:00,0,21179500
2024-01-25 08:20:00+00:00,0,21219500
2024-01-25 08:30:00+00:00,0,21042500
2024-01-25 08:40:00+00:00,0,20892500
2024-01-25 08:50:00+00:00,0,20716500
2024-01-25 09:00:00+00:00,0,20625000
2024-01-25 09:10:00+00:00,0,20579000
2024-01-25 09:20:00+00:00,0,20508500
2024-01-25 09:30:00+00:00,0,20388000
2024-01-25 09:40:00+00:00,0,20353500
2024-01-25 09:50:00+00:00,0,20295000
2024-01-25 10:00:00+00:00,0,20194500
2024-01-25 10:10:00+00:00,0,20144000
2024-01-25 10:20:00+00:00,0,20047500
2024-01-25 10:30:00+00:00,0,19948500
2024-01-25 10:40:00+00:00,0,20066000
2024-01-25 10:50:00+00:00,0,20008000
2024-01-25 11:00:00+00:00,0,20013000
2024-01-25 11:10:00+00:00,0,20048000
2024-01-25 11:20:00+00:00,0,20124000
2024-01-25 11:30:00+00:00,0,20047000
2024-01-25 11:40:00+00:00,0,20040500
2024-01-25 11:50:00+00:00,0,19969500
2024-01-25 12:00:00+00:00,0,20007500
2024-01-25 12:10:00+00:00,0,20123500
2024-01-25 12:20:00+00:00,0,20208500
2024-01-25 12:30:00+00:00,0,20319500
2024-01-25 12:40:00+00:00,0,20464000
2024-01-25 12:50:00+00:00,0,20629000
2024-01-25 13:00:00+00:00,0,20822000
2024-01-25 13:10:00+00:00,0,21100000
2024-01-25 13:20:00+00:00,0,21300500
2024-01-25 13:30:00+00:00,0,21506500
2024-01-25 13:40:00+00:00,0,21784500
2024-01-25 13:50:00+00:00,0,21967500
2024-01-25 14:00:00+00:00,0,22313000
2024-01-25 14:10:00+00:00,0,22822000
2024-01-25 14:20:00+00:00,0,23186000
2024-01-25 14:30:00+00:00,0,23535000
2024-01-25 14:40:00+00:00,0,23979000
2024-01-25 14:50:00+00:00,0,24279000
2024-01-25 15:00:00+00:00,0,24577000
2024-01-25 15:10:00+00:00,2416.59,24786500
2024-01-25 15:20:00+00:00,5653.21,24920500
2024-01-25 15:30:00+00:00,10196.2,24749000
2024-01-25 15:40:00+00:00,14605.6,24780500
2024-01-25 15:50:00+00:00,18785.7,24664000
2024-01-25 16:00:00+00:00,22963.9,24701500
2024-01-25 16:10:00+00:00,26874.6,24693500
2024-01-25 16:20:00+00:00,30754.1,24528500
2024-01-25 16:30:00+00:00,34360,24292500
2024-01-25 16:40:00+00:00,38349.5,24133500
2024-01-25 16:50:00+00:00,41464.4,24038000
2024-01-25 17:00:00+00:00,44196.4,23958500
2024-01-25 17:10:00+00:00,46452,23721000
2024-01-25 17:20:00+00:00,48833.6,23539000
2024-01-25 17:30:00+00:00,51024.6,23329000
2024-01-25 17:40:00+00:00,53133.8,23043500
2024-01-25 17:50:00+00:00,54931.5,22726500
2024-01-25 18:00:00+00:00,56611.2,22457500
2024-01-25 18:10:00+00:00,58127,22235000
2024-01-25 18:20:00+00:00,59544.9,22037000
2024-01-25 18:30:00+00:00,60771.7,21778500
2024-01-25 18:40:00+00:00,61968.5,21467000
2024-01-25 18:50:00+00:00,62881.3,21015000
2024-01-25 19:00:00+00:00,63793.6,20525500
2024-01-25 19:10:00+00:00,64017.6,20204000
2024-01-25 19:20:00+00:00,64668,19934500
2024-01-25 19:30:00+00:00,65078.4,19572000
2024-01-25 19:40:00+00:00,65422.3,19122500
2024-01-25 19:50:00+00:00,65595.2,19044500
2024-01-25 20:00:00+00:00,65702.7,18940500
2024-01-25 20:10:00+00:00,65697.1,18815500
2024-01-25 20:20:00+00:00,65597.7,18727000
2024-01-25 20:30:00+00:00,65337.4,18691500
2024-01-25 20:40:00+00:00,64815.4,18599500
2024-01-25 20:50:00+00:00,64225.9,18489000
2024-01-25 21:00:00+00:00,63610.7,18395500
2024-01-25 21:10:00+00:00,62508.7,18347000
2024-01-25 21:20:00+00:00,61687.3,18348500
2024-01-25 21:30:00+00:00,60633.7,18309000
2024-01-25 21:40:00+00:00,59344.3,18429500
2024-01-25 21:50:00+00:00,58103,18535500
2024-01-25 22:00:00+00:00,56605.1,18634500
2024-01-25 22:10:00+00:00,55108.8,18749500
2024-01-25 22:20:00+00:00,53384.9,18915500
2024-01-25 22:30:00+00:00,51472.9,19168000
2024-01-25 22:40:00+00:00,49654.5,19334500
2024-01-25 22:50:00+00:00,47119,19638500
2024-01-25 23:00:00+00:00,44724.2,19937000
2024-01-25 23:10:00+00:00,42213.5,20101500
2024-01-25 23:20:00+00:00,39468.7,20553500
2024-01-25 23:30:00+00:00,36355.4,21029500
2024-01-25 23:40:00+00:00,32746.1,21445500
2024-01-25 23:50:00+00:00,29135.2,21775500
2024-01-26 00:00:00+00:00,25437.6,22117500
2024-01-26 00:10:00+00:00,21531.5,22466500
2024-01-26 00:20:00+00:00,17715.3,22940500
2024-01-26 00:30:00+00:00,13707.8,23414500
2024-01-26 00:40:00+00:00,9363.48,23820000
2024-01-26 00:50:00+00:00,4899.07,24211000
2024-01-26 01:00:00+00:00,1958.34,24613000
2024-01-26 01:10:00+00:00,0,24975500
2024-01-26 01:20:00+00:00,0,25443000
2024-01-26 01:30:00+00:00,0,25875000
2024-01-26 01:40:00+00:00,0,26210500
2024-01-26 01:50:00+00:00,0,26330500
2024-01-26 02:00:00+00:00,0,26342000
2024-01-26 02:10:00+00:00,0,26242000
2024-01-26 02:20:00+00:00,0,26192000
2024-01-26 02:30:00+00:00,0,26116000
2024-01-26 02:40:00+00:00,0,26101000
2024-01-26 02:50:00+00:00,0,26062500
2024-01-26 03:00:00+00:00,0,25988500
2024-01-26 03:10:00+00:00,0,25893000
2024-01-26 03:20:00+00:00,0,25868000
2024-01-26 03:30:00+00:00,0,25774500
2024-01-26 03:40:00+00:00,0,25727000
2024-01-26 03:50:00+00:00,0,25645500
2024-01-26 04:00:00+00:00,0,25575500
2024-01-26 04:10:00+00:00,0,25466000
2024-01-26 04:20:00+00:00,0,25367000
2024-01-26 04:30:00+00:00,0,25276000
2024-01-26 04:40:00+00:00,0,25283000
2024-01-26 04:50:00+00:00,0,25164500
2024-01-26 05:00:00+00:00,0,25087500
2024-01-26 05:10:00+00:00,0,25066000
2024-01-26 05:20:00+00:00,0,24944000
2024-01-26 05:30:00+00:00,0,24800000
2024-01-26 05:40:00+00:00,0,24609500
2024-01-26 05:50:00+00:00,0,24370500
2024-01-26 06:00:00+00:00,0,24133500
2024-01-26 06:10:00+00:00,0,23919000
2024-01-26 06:20:00+00:00,0,23685000
2024-01-26 06:30:00+00:00,0,23427000
2024-01-26 06:40:00+00:00,0,23146500
2024-01-26 06:50:00+00:00,0,22904000
2024-01-26 07:00:00+00:00,0,22666500
2024-01-26 07:10:00+00:00,0,22533000
2024-01-26 07:20:00+00:00,0,22323500
2024-01-26 07:30:00+00:00,0,22102000
2024-01-26 07:40:00+00:00,0,21856500
2024-01-26 07:50:00+00:00,0,21656500
2024-01-26 08:00:00+00:00,0,21632500
2024-01-26 08:10:00+00:00,0,21819500
2024-01-26 08:20:00+00:00,0,21733500
2024-01-26 08:30:00+00:00,0,21561500
2024-01-26 08:40:00+00:00,0,21367500
2024-01-26 08:50:00+00:00,0,21162000
2024-01-26 09:00:00+00:00,0,20960000
2024-01-26 09:10:00+00:00,0,20848000
2024-01-26 09:20:00+00:00,0,20780000
2024-01-26 09:30:00+00:00,0,20645500
2024-01-26 09:40:00+00:00,0,20447000
2024-01-26 09:50:00+00:00,0,20354000
2024-01-26 10:00:00+00:00,0,20301000
2024-01-26 10:10:00+00:00,0,20320500
2024-01-26 10:20:00+00:00,0,20202000
2024-01-26 10:30:00+00:00,0,20141000
2024-01-26 10:40:00+00:00,0,20018000
2024-01-26 10:50:00+00:00,0,19934500
2024-01-26 11:00:00+00:00,0,19924000
2024-01-26 11:10:00+00:00,0,19948000
2024-01-26 11:20:00+00:00,0,19939500
2024-01-26 11:30:00+00:00,0,19955000
2024-01-26 11:40:00+00:00,0,19975500
2024-01-26 11:50:00+00:00,0,19981500
2024-01-26 12:00:00+00:00,0,20074000
2024-01-26 12:10:00+00:00,0,20272000
2024-01-26 12:20:00+00:00,0,20318500
2024-01-26 12:30:00+00:00,0,20434500
2024-01-26 12:40:00+00:00,0,20432500
2024-01-26 12:50:00+00:00,0,20533500
2024-01-26 13:00:00+00:00,0,20744500
2024-01-26 13:10:00+00:00,0,21100500
2024-01-26 13:20:00+00:00,0,21322000
2024-01-26 13:30:00+00:00,0,21570000
2024-01-26 13:40:00+00:00,0,21819000
2024-01-26 13:50:00+00:00,0,22076000
2024-01-26 14:00:00+00:00,0,22506000
2024-01-26 14:10:00+00:00,0,23210500
2024-01-26 14:20:00+00:00,0,23524500
2024-01-26 14:30:00+00:00,0,23843500
2024-01-26 14:40:00+00:00,0,24143500
2024-01-26 14:50:00+00:00,0,24410000
2024-01-26 15:00:00+00:00,0,24677000
2024-01-26 15:10:00+00:00,179.561,24960000
2024-01-26 15:20:00+00:00,5860.47,25033500
2024-01-26 15:30:00+00:00,5034.41,24964500
2024-01-26 15:40:00+00:00,3063.59,24853500
2024-01-26 15:50:00+00:00,18699.6,24564500
2024-01-26 16:00:00+00:00,16306.6,24317000
2024-01-26 16:10:00+00:00,20065.6,24061000
2024-01-26 16:20:00+00:00,24848.3,23918000
2024-01-26 16:30:00+00:00,17826.4,23798000
2024-01-26 16:40:00+00:00,36937.6,23722000
2024-01-26 16:50:00+00:00,39994,23489000
2024-01-26 17:00:00+00:00,42420.8,23237000
2024-01-26 17:10:00+00:00,44900.4,23025500
2024-01-26 17:20:00+00:00,47267.5,22774500
2024-01-26 17:30:00+00:00,49172,22500000
2024-01-26 17:40:00+00:00,51156.6,22138000
2024-01-26 17:50:00+00:00,52995.8,21914000
2024-01-26 18:00:00+00:00,54679.4,21758500
