"Time stamp","System power generated | (kW)"
"Sep 21, 12:30 am",0
"Sep 21, 12:40 am",0
"Sep 21, 12:50 am",0
"Sep 21, 01:00 am",0
"Sep 21, 01:10 am",0
"Sep 21, 01:20 am",0
"Sep 21, 01:30 am",0
"Sep 21, 01:40 am",0
"Sep 21, 01:50 am",0
"Sep 21, 02:00 am",0
"Sep 21, 02:10 am",0
"Sep 21, 02:20 am",0
"Sep 21, 02:30 am",0
"Sep 21, 02:40 am",0
"Sep 21, 02:50 am",0
"Sep 21, 03:00 am",0
"Sep 21, 03:10 am",0
"Sep 21, 03:20 am",0
"Sep 21, 03:30 am",0
"Sep 21, 03:40 am",0
"Sep 21, 03:50 am",0
"Sep 21, 04:00 am",0
"Sep 21, 04:10 am",0
"Sep 21, 04:20 am",0
"Sep 21, 04:30 am",0
"Sep 21, 04:40 am",0
"Sep 21, 04:50 am",0
"Sep 21, 05:00 am",0
"Sep 21, 05:10 am",0
"Sep 21, 05:20 am",0
"Sep 21, 05:30 am",0
"Sep 21, 05:40 am",-0
"Sep 21, 05:50 am",324.119
"Sep 21, 06:00 am",1289.31
"Sep 21, 06:10 am",3503.48
"Sep 21, 06:20 am",6125.76
"Sep 21, 06:30 am",9181.84
"Sep 21, 06:40 am",12534.1
"Sep 21, 06:50 am",16096.4
"Sep 21, 07:00 am",19761.3
"Sep 21, 07:10 am",23348.6
"Sep 21, 07:20 am",26970.1
"Sep 21, 07:30 am",30324.1
"Sep 21, 07:40 am",33643.9
"Sep 21, 07:50 am",36787.9
"Sep 21, 08:00 am",39566
"Sep 21, 08:10 am",41977.6
"Sep 21, 08:20 am",44390.7
"Sep 21, 08:30 am",46709.7
"Sep 21, 08:40 am",48824.9
"Sep 21, 08:50 am",50830.5
"Sep 21, 09:00 am",52661.8
"Sep 21, 09:10 am",54359.8
"Sep 21, 09:20 am",56053.7
"Sep 21, 09:30 am",57549.5
"Sep 21, 09:40 am",58940.5
"Sep 21, 09:50 am",60134.9
"Sep 21, 10:00 am",61264.7
"Sep 21, 10:10 am",62286.5
"Sep 21, 10:20 am",63218.7
"Sep 21, 10:30 am",63961.3
"Sep 21, 10:40 am",64664
"Sep 21, 10:50 am",65188
"Sep 21, 11:00 am",65680
"Sep 21, 11:10 am",66067
"Sep 21, 11:20 am",66324.7
"Sep 21, 11:30 am",66691.9
"Sep 21, 11:40 am",66738.8
"Sep 21, 11:50 am",66704.2
"Sep 21, 12:00 pm",66536.6
"Sep 21, 12:10 pm",66185.7
"Sep 21, 12:20 pm",65892.8
"Sep 21, 12:30 pm",65471.4
"Sep 21, 12:40 pm",64896.2
"Sep 21, 12:50 pm",64210.6
"Sep 21, 01:00 pm",63540.9
"Sep 21, 01:10 pm",62670.4
"Sep 21, 01:20 pm",61713
"Sep 21, 01:30 pm",60668.1
"Sep 21, 01:40 pm",59468.1
"Sep 21, 01:50 pm",58203.9
"Sep 21, 02:00 pm",56806.6
"Sep 21, 02:10 pm",55303.1
"Sep 21, 02:20 pm",53605.9
"Sep 21, 02:30 pm",51753.9
"Sep 21, 02:40 pm",49843.8
"Sep 21, 02:50 pm",47765.6
"Sep 21, 03:00 pm",45608.9
"Sep 21, 03:10 pm",43386.4
"Sep 21, 03:20 pm",41126.7
"Sep 21, 03:30 pm",38508.2
"Sep 21, 03:40 pm",35667.4
"Sep 21, 03:50 pm",32534.3
"Sep 21, 04:00 pm",29346.2
"Sep 21, 04:10 pm",25933.7
"Sep 21, 04:20 pm",22472.2
"Sep 21, 04:30 pm",18901.1
"Sep 21, 04:40 pm",15402
"Sep 21, 04:50 pm",11866
"Sep 21, 05:00 pm",8603.9
"Sep 21, 05:10 pm",5636.98
"Sep 21, 05:20 pm",3183.68
"Sep 21, 05:30 pm",1094.12
"Sep 21, 05:40 pm",229.322
"Sep 21, 05:50 pm",0
"Sep 21, 06:00 pm",0
"Sep 21, 06:10 pm",0
"Sep 21, 06:20 pm",0
"Sep 21, 06:30 pm",0
"Sep 21, 06:40 pm",0
"Sep 21, 06:50 pm",0
"Sep 21, 07:00 pm",0
"Sep 21, 07:10 pm",0
"Sep 21, 07:20 pm",0
"Sep 21, 07:30 pm",0
"Sep 21, 07:40 pm",0
"Sep 21, 07:50 pm",0
"Sep 21, 08:00 pm",0
"Sep 21, 08:10 pm",0
"Sep 21, 08:20 pm",0
"Sep 21, 08:30 pm",0
"Sep 21, 08:40 pm",0
"Sep 21, 08:50 pm",0
"Sep 21, 09:00 pm",0
"Sep 21, 09:10 pm",0
"Sep 21, 09:20 pm",0
"Sep 21, 09:30 pm",0
"Sep 21, 09:40 pm",0
"Sep 21, 09:50 pm",0
"Sep 21, 10:00 pm",0
"Sep 21, 10:10 pm",0
"Sep 21, 10:20 pm",0
"Sep 21, 10:30 pm",0
"Sep 21, 10:40 pm",0
"Sep 21, 10:50 pm",0
"Sep 21, 11:00 pm",0
"Sep 21, 11:10 pm",0
"Sep 21, 11:20 pm",0
"Sep 21, 11:30 pm",0
"Sep 21, 11:40 pm",0
"Sep 21, 11:50 pm",0
"Sep 22, 12:00 am",0
"Sep 22, 12:10 am",0
"Sep 22, 12:20 am",0
"Sep 22, 12:30 am",0
"Sep 22, 12:40 am",0
"Sep 22, 12:50 am",0
"Sep 22, 01:00 am",0
"Sep 22, 01:10 am",0
"Sep 22, 01:20 am",0
"Sep 22, 01:30 am",0
"Sep 22, 01:40 am",0
"Sep 22, 01:50 am",0
"Sep 22, 02:00 am",0
"Sep 22, 02:10 am",0
"Sep 22, 02:20 am",0
"Sep 22, 02:30 am",0
"Sep 22, 02:40 am",0
"Sep 22, 02:50 am",0
"Sep 22, 03:00 am",0
"Sep 22, 03:10 am",0
"Sep 22, 03:20 am",0
"Sep 22, 03:30 am",0
"Sep 22, 03:40 am",0
"Sep 22, 03:50 am",0
"Sep 22, 04:00 am",0
"Sep 22, 04:10 am",0
"Sep 22, 04:20 am",0
"Sep 22, 04:30 am",0
"Sep 22, 04:40 am",0
"Sep 22, 04:50 am",0
"Sep 22, 05:00 am",0
"Sep 22, 05:10 am",0
"Sep 22, 05:20 am",0
"Sep 22, 05:30 am",0
"Sep 22, 05:40 am",0
"Sep 22, 05:50 am",300.896
"Sep 22, 06:00 am",1192.11
"Sep 22, 06:10 am",3332.4
"Sep 22, 06:20 am",5821.29
"Sep 22, 06:30 am",8818.9
"Sep 22, 06:40 am",12181
"Sep 22, 06:50 am",15717.5
"Sep 22, 07:00 am",19272.9
"Sep 22, 07:10 am",22865.9
"Sep 22, 07:20 am",26323.2
"Sep 22, 07:30 am",29775.6
"Sep 22, 07:40 am",32983.2
"Sep 22, 07:50 am",36068.6
"Sep 22, 08:00 am",38879.8
"Sep 22, 08:10 am",41395.8
"Sep 22, 08:20 am",43812.9
"Sep 22, 08:30 am",46082.1
"Sep 22, 08:40 am",47993.1
"Sep 22, 08:50 am",50006.1
"Sep 22, 09:00 am",51848.8
"Sep 22, 09:10 am",53652.3
"Sep 22, 09:20 am",55265.4
"Sep 22, 09:30 am",56587.3
"Sep 22, 09:40 am",58071.1
"Sep 22, 09:50 am",59304.8
"Sep 22, 10:00 am",60432.7
"Sep 22, 10:10 am",61427.3
"Sep 22, 10:20 am",62364.9
"Sep 22, 10:30 am",63133.1
"Sep 22, 10:40 am",63784.9
"Sep 22, 10:50 am",64422.2
"Sep 22, 11:00 am",64846.8
"Sep 22, 11:10 am",65221.8
"Sep 22, 11:20 am",65521.4
"Sep 22, 11:30 am",65689.5
"Sep 22, 11:40 am",65690.2
"Sep 22, 11:50 am",65653.2
"Sep 22, 12:00 pm",65491
"Sep 22, 12:10 pm",65249.8
"Sep 22, 12:20 pm",64961.7
"Sep 22, 12:30 pm",64496
"Sep 22, 12:40 pm",63970.4
"Sep 22, 12:50 pm",63343.2
"Sep 22, 01:00 pm",62557.6
"Sep 22, 01:10 pm",61758.5
"Sep 22, 01:20 pm",60792.5
"Sep 22, 01:30 pm",59726.4
"Sep 22, 01:40 pm",58502.3
"Sep 22, 01:50 pm",57194.7
"Sep 22, 02:00 pm",55830.2
"Sep 22, 02:10 pm",54234.1
"Sep 22, 02:20 pm",52614
"Sep 22, 02:30 pm",50808.1
"Sep 22, 02:40 pm",48923.6
"Sep 22, 02:50 pm",47059
"Sep 22, 03:00 pm",44887.1
"Sep 22, 03:10 pm",42520.9
"Sep 22, 03:20 pm",40121.6
"Sep 22, 03:30 pm",37525.6
"Sep 22, 03:40 pm",34743.4
"Sep 22, 03:50 pm",31654.7
"Sep 22, 04:00 pm",28406
"Sep 22, 04:10 pm",25064.9
"Sep 22, 04:20 pm",21688.3
"Sep 22, 04:30 pm",18167.5
"Sep 22, 04:40 pm",14727.9
"Sep 22, 04:50 pm",11328.2
"Sep 22, 05:00 pm",8128.48
"Sep 22, 05:10 pm",5238.2
"Sep 22, 05:20 pm",2855.19
"Sep 22, 05:30 pm",970.825
"Sep 22, 05:40 pm",147.387
"Sep 22, 05:50 pm",0
"Sep 22, 06:00 pm",0
"Sep 22, 06:10 pm",0
"Sep 22, 06:20 pm",0
"Sep 22, 06:30 pm",0
"Sep 22, 06:40 pm",0
"Sep 22, 06:50 pm",0
"Sep 22, 07:00 pm",0
"Sep 22, 07:10 pm",0
"Sep 22, 07:20 pm",0
"Sep 22, 07:30 pm",0
"Sep 22, 07:40 pm",0
"Sep 22, 07:50 pm",0
"Sep 22, 08:00 pm",0
"Sep 22, 08:10 pm",0
"Sep 22, 08:20 pm",0
"Sep 22, 08:30 pm",0
"Sep 22, 08:40 pm",0
"Sep 22, 08:50 pm",0
"Sep 22, 09:00 pm",0
"Sep 22, 09:10 pm",0
"Sep 22, 09:20 pm",0
"Sep 22, 09:30 pm",0
"Sep 22, 09:40 pm",0
"Sep 22, 09:50 pm",0
"Sep 22, 10:00 pm",0
"Sep 22, 10:10 pm",0
"Sep 22, 10:20 pm",0
"Sep 22, 10:30 pm",0
"Sep 22, 10:40 pm",0
"Sep 22, 10:50 pm",0
"Sep 22, 11:00 pm",0
"Sep 22, 11:10 pm",0
"Sep 22, 11:20 pm",0
"Sep 22, 11:30 pm",0
"Sep 22, 11:40 pm",0
"Sep 22, 11:50 pm",0
"Sep 23, 12:00 am",0
"Sep 23, 12:10 am",0
"Sep 23, 12:20 am",0
"Sep 23, 12:30 am",0
"Sep 23, 12:40 am",0
"Sep 23, 12:50 am",0
"Sep 23, 01:00 am",0
"Sep 23, 01:10 am",0
"Sep 23, 01:20 am",0
"Sep 23, 01:30 am",0
"Sep 23, 01:40 am",0
"Sep 23, 01:50 am",0
"Sep 23, 02:00 am",0
"Sep 23, 02:10 am",0
"Sep 23, 02:20 am",0
"Sep 23, 02:30 am",0
"Sep 23, 02:40 am",0
"Sep 23, 02:50 am",0
"Sep 23, 03:00 am",0
"Sep 23, 03:10 am",0
"Sep 23, 03:20 am",0
"Sep 23, 03:30 am",0
"Sep 23, 03:40 am",0
"Sep 23, 03:50 am",0
"Sep 23, 04:00 am",0
"Sep 23, 04:10 am",0
"Sep 23, 04:20 am",0
"Sep 23, 04:30 am",0
"Sep 23, 04:40 am",0
"Sep 23, 04:50 am",0
"Sep 23, 05:00 am",0
"Sep 23, 05:10 am",0
"Sep 23, 05:20 am",0
"Sep 23, 05:30 am",0
"Sep 23, 05:40 am",0
"Sep 23, 05:50 am",233.423
"Sep 23, 06:00 am",1117.23
"Sep 23, 06:10 am",3226
"Sep 23, 06:20 am",5813.03
"Sep 23, 06:30 am",8820.64
"Sep 23, 06:40 am",12148.1
"Sep 23, 06:50 am",15610.2
"Sep 23, 07:00 am",19282.2
"Sep 23, 07:10 am",22797
"Sep 23, 07:20 am",26337.2
"Sep 23, 07:30 am",29697.8
"Sep 23, 07:40 am",32890.6
"Sep 23, 07:50 am",36006.1
"Sep 23, 08:00 am",38708.2
"Sep 23, 08:10 am",41287.2
"Sep 23, 08:20 am",43714.2
"Sep 23, 08:30 am",45827
"Sep 23, 08:40 am",47981.7
"Sep 23, 08:50 am",49904.2
"Sep 23, 09:00 am",51782.6
"Sep 23, 09:10 am",53579.1
"Sep 23, 09:20 am",55141.4
"Sep 23, 09:30 am",56660.2
"Sep 23, 09:40 am",58141
"Sep 23, 09:50 am",59400.4
"Sep 23, 10:00 am",60526
"Sep 23, 10:10 am",61547.7
"Sep 23, 10:20 am",62452.2
"Sep 23, 10:30 am",63255.2
"Sep 23, 10:40 am",63920.5
"Sep 23, 10:50 am",64522.9
"Sep 23, 11:00 am",64976.4
"Sep 23, 11:10 am",65354.1
"Sep 23, 11:20 am",65631.9
"Sep 23, 11:30 am",65796.9
"Sep 23, 11:40 am",65881.8
"Sep 23, 11:50 am",65874.3
"Sep 23, 12:00 pm",65703.7
"Sep 23, 12:10 pm",65491.2
"Sep 23, 12:20 pm",65198.6
"Sep 23, 12:30 pm",64780.1
"Sep 23, 12:40 pm",64196.9
"Sep 23, 12:50 pm",63487.7
"Sep 23, 01:00 pm",62780.3
"Sep 23, 01:10 pm",61967.1
"Sep 23, 01:20 pm",61023.4
"Sep 23, 01:30 pm",59919.5
"Sep 23, 01:40 pm",58835.2
"Sep 23, 01:50 pm",57541.2
"Sep 23, 02:00 pm",56133.1
"Sep 23, 02:10 pm",54588.6
"Sep 23, 02:20 pm",53116.8
"Sep 23, 02:30 pm",51284.3
"Sep 23, 02:40 pm",49471.8
"Sep 23, 02:50 pm",47387.5
"Sep 23, 03:00 pm",45206.7
"Sep 23, 03:10 pm",42912.5
"Sep 23, 03:20 pm",40475.2
"Sep 23, 03:30 pm",38065.7
"Sep 23, 03:40 pm",35223
"Sep 23, 03:50 pm",32045.6
"Sep 23, 04:00 pm",28951.3
"Sep 23, 04:10 pm",25578.6
"Sep 23, 04:20 pm",22021.6
"Sep 23, 04:30 pm",18512.8
"Sep 23, 04:40 pm",14951.2
"Sep 23, 04:50 pm",11415.1
"Sep 23, 05:00 pm",8125.66
"Sep 23, 05:10 pm",5173.26
"Sep 23, 05:20 pm",2668.91
"Sep 23, 05:30 pm",845.787
"Sep 23, 05:40 pm",-0
"Sep 23, 05:50 pm",0
"Sep 23, 06:00 pm",0
"Sep 23, 06:10 pm",0
"Sep 23, 06:20 pm",0
"Sep 23, 06:30 pm",0
"Sep 23, 06:40 pm",0
"Sep 23, 06:50 pm",0
"Sep 23, 07:00 pm",0
"Sep 23, 07:10 pm",0
"Sep 23, 07:20 pm",0
"Sep 23, 07:30 pm",0
"Sep 23, 07:40 pm",0
"Sep 23, 07:50 pm",0
"Sep 23, 08:00 pm",0
"Sep 23, 08:10 pm",0
"Sep 23, 08:20 pm",0
"Sep 23, 08:30 pm",0
"Sep 23, 08:40 pm",0
"Sep 23, 08:50 pm",0
"Sep 23, 09:00 pm",0
"Sep 23, 09:10 pm",0
"Sep 23, 09:20 pm",0
"Sep 23, 09:30 pm",0
"Sep 23, 09:40 pm",0
"Sep 23, 09:50 pm",0
"Sep 23, 10:00 pm",0
"Sep 23, 10:10 pm",0
"Sep 23, 10:20 pm",0
"Sep 23, 10:30 pm",0
"Sep 23, 10:40 pm",0
"Sep 23, 10:50 pm",0
"Sep 23, 11:00 pm",0
"Sep 23, 11:10 pm",0
"Sep 23, 11:20 pm",0
"Sep 23, 11:30 pm",0
"Sep 23, 11:40 pm",0
"Sep 23, 11:50 pm",0
"Sep 24, 12:00 am",0
"Sep 24, 12:10 am",0
"Sep 24, 12:20 am",0
"Sep 24, 12:30 am",0
"Sep 24, 12:40 am",0
"Sep 24, 12:50 am",0
"Sep 24, 01:00 am",0
"Sep 24, 01:10 am",0
"Sep 24, 01:20 am",0
"Sep 24, 01:30 am",0
"Sep 24, 01:40 am",0
"Sep 24, 01:50 am",0
"Sep 24, 02:00 am",0
"Sep 24, 02:10 am",0
"Sep 24, 02:20 am",0
"Sep 24, 02:30 am",0
"Sep 24, 02:40 am",0
"Sep 24, 02:50 am",0
"Sep 24, 03:00 am",0
"Sep 24, 03:10 am",0
"Sep 24, 03:20 am",0
"Sep 24, 03:30 am",0
"Sep 24, 03:40 am",0
"Sep 24, 03:50 am",0
"Sep 24, 04:00 am",0
"Sep 24, 04:10 am",0
"Sep 24, 04:20 am",0
"Sep 24, 04:30 am",0
"Sep 24, 04:40 am",0
"Sep 24, 04:50 am",0
"Sep 24, 05:00 am",0
"Sep 24, 05:10 am",0
"Sep 24, 05:20 am",0
"Sep 24, 05:30 am",0
"Sep 24, 05:40 am",0
"Sep 24, 05:50 am",178.057
"Sep 24, 06:00 am",1073.43
"Sep 24, 06:10 am",3184.84
"Sep 24, 06:20 am",5758.91
"Sep 24, 06:30 am",8826.26
"Sep 24, 06:40 am",12209.7
"Sep 24, 06:50 am",15822.3
"Sep 24, 07:00 am",19455.3
"Sep 24, 07:10 am",23029.6
"Sep 24, 07:20 am",26539.7
"Sep 24, 07:30 am",29930.3
"Sep 24, 07:40 am",33207.2
"Sep 24, 07:50 am",36220.8
"Sep 24, 08:00 am",38949.5
"Sep 24, 08:10 am",41335.4
"Sep 24, 08:20 am",43728.4
"Sep 24, 08:30 am",45990.1
"Sep 24, 08:40 am",48072.9
"Sep 24, 08:50 am",50089
"Sep 24, 09:00 am",51933
"Sep 24, 09:10 am",53631.8
"Sep 24, 09:20 am",55243.3
"Sep 24, 09:30 am",56781.5
"Sep 24, 09:40 am",58309.8
"Sep 24, 09:50 am",59502.1
"Sep 24, 10:00 am",60631.5
"Sep 24, 10:10 am",61571.6
"Sep 24, 10:20 am",62508.7
"Sep 24, 10:30 am",63282.7
"Sep 24, 10:40 am",63911.3
"Sep 24, 10:50 am",64512.6
"Sep 24, 11:00 am",64932.8
"Sep 24, 11:10 am",65308.9
"Sep 24, 11:20 am",65552.1
"Sep 24, 11:30 am",65714.4
"Sep 24, 11:40 am",65756.8
"Sep 24, 11:50 am",65713.6
"Sep 24, 12:00 pm",65590.5
"Sep 24, 12:10 pm",65324.6
"Sep 24, 12:20 pm",65028.8
"Sep 24, 12:30 pm",64607.4
"Sep 24, 12:40 pm",64035.1
"Sep 24, 12:50 pm",63399.1
"Sep 24, 01:00 pm",62687.7
"Sep 24, 01:10 pm",61795.2
"Sep 24, 01:20 pm",60847.6
"Sep 24, 01:30 pm",59783.5
"Sep 24, 01:40 pm",58586.1
"Sep 24, 01:50 pm",57262.3
"Sep 24, 02:00 pm",55879.1
"Sep 24, 02:10 pm",54365.2
"Sep 24, 02:20 pm",52747.2
"Sep 24, 02:30 pm",50956.1
"Sep 24, 02:40 pm",49019.3
"Sep 24, 02:50 pm",46961.7
"Sep 24, 03:00 pm",44869.2
"Sep 24, 03:10 pm",42429.5
"Sep 24, 03:20 pm",40021.4
"Sep 24, 03:30 pm",37551.2
"Sep 24, 03:40 pm",34684.2
"Sep 24, 03:50 pm",31523.9
"Sep 24, 04:00 pm",28343.9
"Sep 24, 04:10 pm",24989.1
"Sep 24, 04:20 pm",21476.7
"Sep 24, 04:30 pm",17965.1
"Sep 24, 04:40 pm",14403.1
"Sep 24, 04:50 pm",10923.5
"Sep 24, 05:00 pm",7706.55
"Sep 24, 05:10 pm",4829.11
"Sep 24, 05:20 pm",2273.92
"Sep 24, 05:30 pm",724.186
"Sep 24, 05:40 pm",-0
"Sep 24, 05:50 pm",0
"Sep 24, 06:00 pm",0
"Sep 24, 06:10 pm",0
"Sep 24, 06:20 pm",0
"Sep 24, 06:30 pm",0
"Sep 24, 06:40 pm",0
"Sep 24, 06:50 pm",0
"Sep 24, 07:00 pm",0
"Sep 24, 07:10 pm",0
"Sep 24, 07:20 pm",0
"Sep 24, 07:30 pm",0
"Sep 24, 07:40 pm",0
"Sep 24, 07:50 pm",0
"Sep 24, 08:00 pm",0
"Sep 24, 08:10 pm",0
"Sep 24, 08:20 pm",0
"Sep 24, 08:30 pm",0
"Sep 24, 08:40 pm",0
"Sep 24, 08:50 pm",0
"Sep 24, 09:00 pm",0
"Sep 24, 09:10 pm",0
"Sep 24, 09:20 pm",0
"Sep 24, 09:30 pm",0
"Sep 24, 09:40 pm",0
"Sep 24, 09:50 pm",0
"Sep 24, 10:00 pm",0
"Sep 24, 10:10 pm",0
"Sep 24, 10:20 pm",0
"Sep 24, 10:30 pm",0
"Sep 24, 10:40 pm",0
"Sep 24, 10:50 pm",0
"Sep 24, 11:00 pm",0
"Sep 24, 11:10 pm",0
"Sep 24, 11:20 pm",0
"Sep 24, 11:30 pm",0
"Sep 24, 11:40 pm",0
"Sep 24, 11:50 pm",0
"Sep 25, 12:00 am",0
"Sep 25, 12:10 am",0
"Sep 25, 12:20 am",0
"Sep 25, 12:30 am",0
"Sep 25, 12:40 am",0
"Sep 25, 12:50 am",0
"Sep 25, 01:00 am",0
"Sep 25, 01:10 am",0
"Sep 25, 01:20 am",0
"Sep 25, 01:30 am",0
"Sep 25, 01:40 am",0
"Sep 25, 01:50 am",0
"Sep 25, 02:00 am",0
"Sep 25, 02:10 am",0
"Sep 25, 02:20 am",0
"Sep 25, 02:30 am",0
"Sep 25, 02:40 am",0
"Sep 25, 02:50 am",0
"Sep 25, 03:00 am",0
"Sep 25, 03:10 am",0
"Sep 25, 03:20 am",0
"Sep 25, 03:30 am",0
"Sep 25, 03:40 am",0
"Sep 25, 03:50 am",0
"Sep 25, 04:00 am",0
"Sep 25, 04:10 am",0
"Sep 25, 04:20 am",0
"Sep 25, 04:30 am",0
"Sep 25, 04:40 am",0
"Sep 25, 04:50 am",0
"Sep 25, 05:00 am",0
"Sep 25, 05:10 am",0
"Sep 25, 05:20 am",0
"Sep 25, 05:30 am",0
"Sep 25, 05:40 am",0
"Sep 25, 05:50 am",-0
"Sep 25, 06:00 am",1022.15
"Sep 25, 06:10 am",3001.57
"Sep 25, 06:20 am",5615.09
"Sep 25, 06:30 am",8590.29
"Sep 25, 06:40 am",11956.2
"Sep 25, 06:50 am",15348.3
"Sep 25, 07:00 am",19012.2
"Sep 25, 07:10 am",22506.9
"Sep 25, 07:20 am",26122.7
"Sep 25, 07:30 am",29500.9
"Sep 25, 07:40 am",32750.7
"Sep 25, 07:50 am",35863.5
"Sep 25, 08:00 am",38664.1
"Sep 25, 08:10 am",41170.1
"Sep 25, 08:20 am",43576.3
"Sep 25, 08:30 am",45661.6
"Sep 25, 08:40 am",47813.9
"Sep 25, 08:50 am",49752.3
"Sep 25, 09:00 am",51628.5
"Sep 25, 09:10 am",53422.7
"Sep 25, 09:20 am",55026.1
"Sep 25, 09:30 am",56498.9
"Sep 25, 09:40 am",58086.4
"Sep 25, 09:50 am",59348.1
"Sep 25, 10:00 am",60475.4
"Sep 25, 10:10 am",61413.2
"Sep 25, 10:20 am",62484.5
"Sep 25, 10:30 am",63333.8
"Sep 25, 10:40 am",63967.6
"Sep 25, 10:50 am",64548.3
"Sep 25, 11:00 am",65020.6
"Sep 25, 11:10 am",65344.3
"Sep 25, 11:20 am",65618.8
"Sep 25, 11:30 am",65779.8
"Sep 25, 11:40 am",66041.3
"Sep 25, 11:50 am",65995.3
"Sep 25, 12:00 pm",65823.6
"Sep 25, 12:10 pm",65604
"Sep 25, 12:20 pm",65251.9
"Sep 25, 12:30 pm",64792.5
"Sep 25, 12:40 pm",64169.9
"Sep 25, 12:50 pm",63715.4
"Sep 25, 01:00 pm",62998
"Sep 25, 01:10 pm",62143.3
"Sep 25, 01:20 pm",61188.3
"Sep 25, 01:30 pm",60072.6
"Sep 25, 01:40 pm",58898.9
"Sep 25, 01:50 pm",57565.5
"Sep 25, 02:00 pm",56345.3
"Sep 25, 02:10 pm",54716.9
"Sep 25, 02:20 pm",53060.6
"Sep 25, 02:30 pm",51280.4
"Sep 25, 02:40 pm",49347
"Sep 25, 02:50 pm",47336.1
"Sep 25, 03:00 pm",45120.8
"Sep 25, 03:10 pm",42984
"Sep 25, 03:20 pm",40664.8
"Sep 25, 03:30 pm",38043.9
"Sep 25, 03:40 pm",35147
"Sep 25, 03:50 pm",31954.5
"Sep 25, 04:00 pm",28602.4
"Sep 25, 04:10 pm",25194.1
"Sep 25, 04:20 pm",21707.7
"Sep 25, 04:30 pm",18185.9
"Sep 25, 04:40 pm",14512.1
"Sep 25, 04:50 pm",11037.3
"Sep 25, 05:00 pm",7675.21
"Sep 25, 05:10 pm",4740.56
"Sep 25, 05:20 pm",2056.56
"Sep 25, 05:30 pm",660.502
"Sep 25, 05:40 pm",-0
"Sep 25, 05:50 pm",0
"Sep 25, 06:00 pm",0
"Sep 25, 06:10 pm",0
"Sep 25, 06:20 pm",0
"Sep 25, 06:30 pm",0
"Sep 25, 06:40 pm",0
"Sep 25, 06:50 pm",0
"Sep 25, 07:00 pm",0
"Sep 25, 07:10 pm",0
"Sep 25, 07:20 pm",0
"Sep 25, 07:30 pm",0
"Sep 25, 07:40 pm",0
"Sep 25, 07:50 pm",0
"Sep 25, 08:00 pm",0
"Sep 25, 08:10 pm",0
"Sep 25, 08:20 pm",0
"Sep 25, 08:30 pm",0
"Sep 25, 08:40 pm",0
"Sep 25, 08:50 pm",0
"Sep 25, 09:00 pm",0
"Sep 25, 09:10 pm",0
"Sep 25, 09:20 pm",0
"Sep 25, 09:30 pm",0
"Sep 25, 09:40 pm",0
"Sep 25, 09:50 pm",0
"Sep 25, 10:00 pm",0
"Sep 25, 10:10 pm",0
"Sep 25, 10:20 pm",0
"Sep 25, 10:30 pm",0
"Sep 25, 10:40 pm",0
"Sep 25, 10:50 pm",0
"Sep 25, 11:00 pm",0
"Sep 25, 11:10 pm",0
"Sep 25, 11:20 pm",0
"Sep 25, 11:30 pm",0
"Sep 25, 11:40 pm",0
"Sep 25, 11:50 pm",0
"Sep 26, 12:00 am",0
"Sep 26, 12:10 am",0
"Sep 26, 12:20 am",0
"Sep 26, 12:30 am",0
"Sep 26, 12:40 am",0
"Sep 26, 12:50 am",0
"Sep 26, 01:00 am",0
"Sep 26, 01:10 am",0
"Sep 26, 01:20 am",0
"Sep 26, 01:30 am",0
"Sep 26, 01:40 am",0
"Sep 26, 01:50 am",0
"Sep 26, 02:00 am",0
"Sep 26, 02:10 am",0
"Sep 26, 02:20 am",0
"Sep 26, 02:30 am",0
"Sep 26, 02:40 am",0
"Sep 26, 02:50 am",0
"Sep 26, 03:00 am",0
"Sep 26, 03:10 am",0
"Sep 26, 03:20 am",0
"Sep 26, 03:30 am",0
"Sep 26, 03:40 am",0
"Sep 26, 03:50 am",0
"Sep 26, 04:00 am",0
"Sep 26, 04:10 am",0
"Sep 26, 04:20 am",0
"Sep 26, 04:30 am",0
"Sep 26, 04:40 am",0
"Sep 26, 04:50 am",0
"Sep 26, 05:00 am",0
"Sep 26, 05:10 am",0
"Sep 26, 05:20 am",0
"Sep 26, 05:30 am",0
"Sep 26, 05:40 am",0
"Sep 26, 05:50 am",-0
"Sep 26, 06:00 am",1179.1
"Sep 26, 06:10 am",3242.76
"Sep 26, 06:20 am",6228.79
"Sep 26, 06:30 am",9551.07
"Sep 26, 06:40 am",13190.1
"Sep 26, 06:50 am",17026.8
"Sep 26, 07:00 am",20945.1
"Sep 26, 07:10 am",24763.3
"Sep 26, 07:20 am",28394.1
"Sep 26, 07:30 am",31908.7
"Sep 26, 07:40 am",35305.8
"Sep 26, 07:50 am",38438.1
"Sep 26, 08:00 am",41281.7
"Sep 26, 08:10 am",43828.9
"Sep 26, 08:20 am",46250.9
"Sep 26, 08:30 am",48495.7
"Sep 26, 08:40 am",50610.5
"Sep 26, 08:50 am",52581.6
"Sep 26, 09:00 am",54410.4
"Sep 26, 09:10 am",56107
"Sep 26, 09:20 am",57363.9
"Sep 26, 09:30 am",58817.2
"Sep 26, 09:40 am",60113.8
"Sep 26, 09:50 am",61325.1
"Sep 26, 10:00 am",62409.9
"Sep 26, 10:10 am",63447.4
"Sep 26, 10:20 am",64308.6
"Sep 26, 10:30 am",65089
"Sep 26, 10:40 am",65683.3
"Sep 26, 10:50 am",66286
