timestamp,pv_kW,load_kW
2024-04-28 03:20:00+00:00,0,23186000
2024-04-28 03:30:00+00:00,0,23139500
2024-04-28 03:40:00+00:00,0,23076500
2024-04-28 03:50:00+00:00,0,22998500
2024-04-28 04:00:00+00:00,0,22953000
2024-04-28 04:10:00+00:00,0,22950000
2024-04-28 04:20:00+00:00,0,22893500
2024-04-28 04:30:00+00:00,0,22794000
2024-04-28 04:40:00+00:00,0,22663500
2024-04-28 04:50:00+00:00,0,22509000
2024-04-28 05:00:00+00:00,0,22324000
2024-04-28 05:10:00+00:00,0,22130000
2024-04-28 05:20:00+00:00,549.521,21931000
2024-04-28 05:30:00+00:00,1157.06,21717500
2024-04-28 05:40:00+00:00,2100.04,21521000
2024-04-28 05:50:00+00:00,3602.32,21281000
2024-04-28 06:00:00+00:00,5797.43,21088500
2024-04-28 06:10:00+00:00,8429.76,20870500
2024-04-28 06:20:00+00:00,11599.5,20680500
2024-04-28 06:30:00+00:00,14918.6,20467500
2024-04-28 06:40:00+00:00,18455.3,20277500
2024-04-28 06:50:00+00:00,22138.1,20100500
2024-04-28 07:00:00+00:00,25796.8,20050000
2024-04-28 07:10:00+00:00,29286.8,20252000
2024-04-28 07:20:00+00:00,32779,20189000
2024-04-28 07:30:00+00:00,36082,20047000
2024-04-28 07:40:00+00:00,39243.2,19879500
2024-04-28 07:50:00+00:00,42076.6,19737000
2024-04-28 08:00:00+00:00,44715.7,19619500
2024-04-28 08:10:00+00:00,47061.6,19479000
2024-04-28 08:20:00+00:00,49414.9,19353500
2024-04-28 08:30:00+00:00,51550.2,19214500
2024-04-28 08:40:00+00:00,53735,19086500
2024-04-28 08:50:00+00:00,55750,18955500
2024-04-28 09:00:00+00:00,57607.9,18848000
2024-04-28 09:10:00+00:00,59323.9,18753500
2024-04-28 09:20:00+00:00,60982.2,18688500
2024-04-28 09:30:00+00:00,62474.4,18580000
2024-04-28 09:40:00+00:00,63877.6,18551500
2024-04-28 09:50:00+00:00,65168.5,18482500
2024-04-28 10:00:00+00:00,66296.9,18437000
2024-04-28 10:10:00+00:00,67336.5,18409000
2024-04-28 10:20:00+00:00,68288.1,18355000
2024-04-28 10:30:00+00:00,69054,18298000
2024-04-28 10:40:00+00:00,69783.1,18317500
2024-04-28 10:50:00+00:00,70332,18245000
2024-04-28 11:00:00+00:00,70686.3,18215000
2024-04-28 11:10:00+00:00,71104.2,18046500
2024-04-28 11:20:00+00:00,71358.3,18179000
2024-04-28 11:30:00+00:00,71566,18180500
2024-04-28 11:40:00+00:00,71742.8,18154500
2024-04-28 11:50:00+00:00,71743.6,18183500
2024-04-28 12:00:00+00:00,71665.3,18150000
2024-04-28 12:10:00+00:00,71508.1,18103500
2024-04-28 12:20:00+00:00,71257.6,18195000
2024-04-28 12:30:00+00:00,70845.2,18328500
2024-04-28 12:40:00+00:00,70291.6,18374000
2024-04-28 12:50:00+00:00,69720.2,18373000
2024-04-28 13:00:00+00:00,68907.5,18359500
2024-04-28 13:10:00+00:00,68108.2,18488000
2024-04-28 13:20:00+00:00,67308.3,18396500
2024-04-28 13:30:00+00:00,66294,18334500
2024-04-28 13:40:00+00:00,65105.9,18276500
2024-04-28 13:50:00+00:00,63953.4,18123500
2024-04-28 14:00:00+00:00,62638.5,18024000
2024-04-28 14:10:00+00:00,61248.5,17918000
2024-04-28 14:20:00+00:00,59714.8,17734000
2024-04-28 14:30:00+00:00,58104.1,17524000
2024-04-28 14:40:00+00:00,56293.3,17297000
2024-04-28 14:50:00+00:00,54367.6,16985000
2024-04-28 15:00:00+00:00,52360,16930500
2024-04-28 15:10:00+00:00,50412.8,16742000
2024-04-28 15:20:00+00:00,48149.4,16462000
2024-04-28 15:30:00+00:00,45796.4,16197500
2024-04-28 15:40:00+00:00,43147.3,15788500
2024-04-28 15:50:00+00:00,40535,15524000
2024-04-28 16:00:00+00:00,37641.7,15258500
2024-04-28 16:10:00+00:00,34586.8,15193000
2024-04-28 16:20:00+00:00,31470.6,14832500
2024-04-28 16:30:00+00:00,28062.7,14500000
2024-04-28 16:40:00+00:00,24537.6,14159000
2024-04-28 16:50:00+00:00,21045.8,13858000
2024-04-28 17:00:00+00:00,17550.4,13691500
2024-04-28 17:10:00+00:00,14192.1,13540000
2024-04-28 17:20:00+00:00,10934.7,13290500
2024-04-28 17:30:00+00:00,7908.66,13048500
2024-04-28 17:40:00+00:00,5356.65,12848000
2024-04-28 17:50:00+00:00,3374.28,12562000
2024-04-28 18:00:00+00:00,1909.46,12416500
2024-04-28 18:10:00+00:00,1036.13,12253500
2024-04-28 18:20:00+00:00,467.768,12100500
2024-04-28 18:30:00+00:00,0,11943000
2024-04-28 18:40:00+00:00,0,11859000
2024-04-28 18:50:00+00:00,0,11729000
2024-04-28 19:00:00+00:00,0,11733500
2024-04-28 19:10:00+00:00,0,11600500
2024-04-28 19:20:00+00:00,0,11554500
2024-04-28 19:30:00+00:00,0,11454000
2024-04-28 19:40:00+00:00,0,11435500
2024-04-28 19:50:00+00:00,0,11325000
2024-04-28 20:00:00+00:00,0,11392000
2024-04-28 20:10:00+00:00,0,11360500
2024-04-28 20:20:00+00:00,0,11379500
2024-04-28 20:30:00+00:00,0,11461500
2024-04-28 20:40:00+00:00,0,11563000
2024-04-28 20:50:00+00:00,0,11653000
2024-04-28 21:00:00+00:00,0,11699000
2024-04-28 21:10:00+00:00,0,11804500
2024-04-28 21:20:00+00:00,0,11900500
2024-04-28 21:30:00+00:00,0,12054000
2024-04-28 21:40:00+00:00,0,12212000
2024-04-28 21:50:00+00:00,0,12504000
2024-04-28 22:00:00+00:00,0,12760000
2024-04-28 22:10:00+00:00,0,12942000
2024-04-28 22:20:00+00:00,0,13195500
2024-04-28 22:30:00+00:00,0,13529500
2024-04-28 22:40:00+00:00,0,13893500
2024-04-28 22:50:00+00:00,0,14186000
2024-04-28 23:00:00+00:00,0,14423500
2024-04-28 23:10:00+00:00,0,14754000
2024-04-28 23:20:00+00:00,0,15126500
2024-04-28 23:30:00+00:00,0,15612000
2024-04-28 23:40:00+00:00,0,16150500
2024-04-28 23:50:00+00:00,0,16640000
2024-04-29 00:00:00+00:00,0,17096500
2024-04-29 00:10:00+00:00,0,17541000
2024-04-29 00:20:00+00:00,0,18090500
2024-04-29 00:30:00+00:00,0,18654500
2024-04-29 00:40:00+00:00,0,19161000
2024-04-29 00:50:00+00:00,0,19582000
2024-04-29 01:00:00+00:00,0,19989000
2024-04-29 01:10:00+00:00,0,20300500
2024-04-29 01:20:00+00:00,0,20802000
2024-04-29 01:30:00+00:00,0,21157500
2024-04-29 01:40:00+00:00,0,21537000
2024-04-29 01:50:00+00:00,0,21893000
2024-04-29 02:00:00+00:00,0,22235500
2024-04-29 02:10:00+00:00,0,22522000
2024-04-29 02:20:00+00:00,0,22795000
2024-04-29 02:30:00+00:00,0,23016500
2024-04-29 02:40:00+00:00,0,23280000
2024-04-29 02:50:00+00:00,0,23504500
2024-04-29 03:00:00+00:00,0,23685000
2024-04-29 03:10:00+00:00,0,23803500
2024-04-29 03:20:00+00:00,0,23810000
2024-04-29 03:30:00+00:00,0,23811000
2024-04-29 03:40:00+00:00,0,23708000
2024-04-29 03:50:00+00:00,0,23615000
2024-04-29 04:00:00+00:00,0,23527500
2024-04-29 04:10:00+00:00,0,23526000
2024-04-29 04:20:00+00:00,0,23399000
2024-04-29 04:30:00+00:00,0,23232000
2024-04-29 04:40:00+00:00,0,23002500
2024-04-29 04:50:00+00:00,0,22811000
2024-04-29 05:00:00+00:00,0,22516500
2024-04-29 05:10:00+00:00,233.837,22327000
2024-04-29 05:20:00+00:00,604.301,22047500
2024-04-29 05:30:00+00:00,1176.44,21771000
2024-04-29 05:40:00+00:00,2158.05,21461000
2024-04-29 05:50:00+00:00,3768.63,21192500
2024-04-29 06:00:00+00:00,6099.85,20968500
2024-04-29 06:10:00+00:00,8873.17,20861000
2024-04-29 06:20:00+00:00,12173.2,20695500
2024-04-29 06:30:00+00:00,15618.4,20416500
2024-04-29 06:40:00+00:00,19279.9,20202000
2024-04-29 06:50:00+00:00,22948.5,19966500
2024-04-29 07:00:00+00:00,26604.4,19923000
2024-04-29 07:10:00+00:00,30226,20018000
2024-04-29 07:20:00+00:00,33684.4,19911500
2024-04-29 07:30:00+00:00,36785.1,19736500
2024-04-29 07:40:00+00:00,39951,19597000
2024-04-29 07:50:00+00:00,42800.4,19453000
2024-04-29 08:00:00+00:00,45461.7,19309000
2024-04-29 08:10:00+00:00,47949.3,19193500
2024-04-29 08:20:00+00:00,50344.9,19089500
2024-04-29 08:30:00+00:00,52433.4,18960000
2024-04-29 08:40:00+00:00,54540.9,18816500
2024-04-29 08:50:00+00:00,56516,18706000
2024-04-29 09:00:00+00:00,58354.3,18635500
2024-04-29 09:10:00+00:00,59877.4,18612500
2024-04-29 09:20:00+00:00,61431.9,18530500
2024-04-29 09:30:00+00:00,62997.9,18478500
2024-04-29 09:40:00+00:00,64427.1,18425500
2024-04-29 09:50:00+00:00,65668.1,18368000
2024-04-29 10:00:00+00:00,66770.2,18310500
2024-04-29 10:10:00+00:00,67812.7,18367000
2024-04-29 10:20:00+00:00,68766.6,18341500
2024-04-29 10:30:00+00:00,69584.8,18351000
2024-04-29 10:40:00+00:00,70118.6,18342000
2024-04-29 10:50:00+00:00,70668.8,18366500
2024-04-29 11:00:00+00:00,71184.2,18448500
2024-04-29 11:10:00+00:00,71553.5,18631500
2024-04-29 11:20:00+00:00,71937.9,18734000
2024-04-29 11:30:00+00:00,72097,18777000
2024-04-29 11:40:00+00:00,72224.5,18921500
2024-04-29 11:50:00+00:00,72224.1,19008500
2024-04-29 12:00:00+00:00,72144.3,19276500
2024-04-29 12:10:00+00:00,71827.2,19645000
2024-04-29 12:20:00+00:00,71526.5,19841000
2024-04-29 12:30:00+00:00,71145.6,20011500
2024-04-29 12:40:00+00:00,70638,20258000
2024-04-29 12:50:00+00:00,70129.9,20448500
2024-04-29 13:00:00+00:00,69456.8,20700500
2024-04-29 13:10:00+00:00,68684.7,21099500
2024-04-29 13:20:00+00:00,67878.7,21257500
2024-04-29 13:30:00+00:00,66888.5,21364000
2024-04-29 13:40:00+00:00,65859.2,21584000
2024-04-29 13:50:00+00:00,64506.4,21668500
2024-04-29 14:00:00+00:00,63208.7,21774500
2024-04-29 14:10:00+00:00,61796,22148500
2024-04-29 14:20:00+00:00,60256.8,22144000
2024-04-29 14:30:00+00:00,58591.7,22064500
2024-04-29 14:40:00+00:00,56878,21910000
2024-04-29 14:50:00+00:00,54974.5,21652500
2024-04-29 15:00:00+00:00,52942.6,21464000
2024-04-29 15:10:00+00:00,50829.4,21371000
2024-04-29 15:20:00+00:00,48673.3,21156500
2024-04-29 15:30:00+00:00,46310.9,20835000
2024-04-29 15:40:00+00:00,43755,20541000
2024-04-29 15:50:00+00:00,41169,20219500
2024-04-29 16:00:00+00:00,38265.6,19986000
2024-04-29 16:10:00+00:00,35187.7,19818500
2024-04-29 16:20:00+00:00,31917,19533000
2024-04-29 16:30:00+00:00,28476.9,19143500
2024-04-29 16:40:00+00:00,25013.1,18802000
2024-04-29 16:50:00+00:00,21518.2,18624500
2024-04-29 17:00:00+00:00,17892.4,18445000
2024-04-29 17:10:00+00:00,14500.4,18266500
2024-04-29 17:20:00+00:00,11139.7,18026500
2024-04-29 17:30:00+00:00,8086.68,17799000
2024-04-29 17:40:00+00:00,5433.01,17589000
2024-04-29 17:50:00+00:00,3336.26,17422000
2024-04-29 18:00:00+00:00,1863.75,17246500
2024-04-29 18:10:00+00:00,984.303,16979000
2024-04-29 18:20:00+00:00,460.973,16852500
2024-04-29 18:30:00+00:00,0,16703000
2024-04-29 18:40:00+00:00,0,16620500
2024-04-29 18:50:00+00:00,0,16623500
2024-04-29 19:00:00+00:00,0,16575500
2024-04-29 19:10:00+00:00,0,16620500
2024-04-29 19:20:00+00:00,0,16527500
2024-04-29 19:30:00+00:00,0,16534500
2024-04-29 19:40:00+00:00,0,16513500
2024-04-29 19:50:00+00:00,0,16501500
2024-04-29 20:00:00+00:00,0,16533500
2024-04-29 20:10:00+00:00,0,16506500
2024-04-29 20:20:00+00:00,0,16551500
2024-04-29 20:30:00+00:00,0,16620000
2024-04-29 20:40:00+00:00,0,16594000
2024-04-29 20:50:00+00:00,0,16644500
2024-04-29 21:00:00+00:00,0,16699500
2024-04-29 21:10:00+00:00,0,16680000
2024-04-29 21:20:00+00:00,0,16872000
2024-04-29 21:30:00+00:00,0,17001000
2024-04-29 21:40:00+00:00,0,17190000
2024-04-29 21:50:00+00:00,0,17360000
2024-04-29 22:00:00+00:00,0,17548000
2024-04-29 22:10:00+00:00,0,17752000
2024-04-29 22:20:00+00:00,0,18022000
2024-04-29 22:30:00+00:00,0,18213500
2024-04-29 22:40:00+00:00,0,18538500
2024-04-29 22:50:00+00:00,0,18832500
2024-04-29 23:00:00+00:00,0,18987500
2024-04-29 23:10:00+00:00,0,19039500
2024-04-29 23:20:00+00:00,0,19420000
2024-04-29 23:30:00+00:00,0,19754000
2024-04-29 23:40:00+00:00,0,20146000
2024-04-29 23:50:00+00:00,0,20609500
2024-04-30 00:00:00+00:00,0,20876000
2024-04-30 00:10:00+00:00,0,21159500
2024-04-30 00:20:00+00:00,0,21673500
2024-04-30 00:30:00+00:00,0,22055000
2024-04-30 00:40:00+00:00,0,22485500
2024-04-30 00:50:00+00:00,0,22968000
2024-04-30 01:00:00+00:00,0,23182500
2024-04-30 01:10:00+00:00,0,23424000
2024-04-30 01:20:00+00:00,0,23793500
2024-04-30 01:30:00+00:00,0,24184500
2024-04-30 01:40:00+00:00,0,24511500
2024-04-30 01:50:00+00:00,0,24820500
2024-04-30 02:00:00+00:00,0,25029500
2024-04-30 02:10:00+00:00,0,25209000
2024-04-30 02:20:00+00:00,0,25443000
2024-04-30 02:30:00+00:00,0,25669500
2024-04-30 02:40:00+00:00,0,25843500
2024-04-30 02:50:00+00:00,0,26046000
2024-04-30 03:00:00+00:00,0,26191500
2024-04-30 03:10:00+00:00,0,26237500
2024-04-30 03:20:00+00:00,0,26292500
2024-04-30 03:30:00+00:00,0,26174500
2024-04-30 03:40:00+00:00,0,26055500
2024-04-30 03:50:00+00:00,0,25911500
2024-04-30 04:00:00+00:00,0,25776000
2024-04-30 04:10:00+00:00,0,25743500
2024-04-30 04:20:00+00:00,0,25590000
2024-04-30 04:30:00+00:00,0,25355500
2024-04-30 04:40:00+00:00,0,25096500
2024-04-30 04:50:00+00:00,0,24815000
2024-04-30 05:00:00+00:00,0,24487500
2024-04-30 05:10:00+00:00,221.037,24190500
2024-04-30 05:20:00+00:00,571.651,23897000
2024-04-30 05:30:00+00:00,1152.35,23595500
2024-04-30 05:40:00+00:00,2074.79,23267500
2024-04-30 05:50:00+00:00,3726.98,22977500
2024-04-30 06:00:00+00:00,5948.09,22675500
2024-04-30 06:10:00+00:00,8835.8,22531000
2024-04-30 06:20:00+00:00,11997.4,22297500
2024-04-30 06:30:00+00:00,15536.1,22078500
2024-04-30 06:40:00+00:00,19111.9,21824000
2024-04-30 06:50:00+00:00,22765.8,21578000
2024-04-30 07:00:00+00:00,26318.5,21466000
2024-04-30 07:10:00+00:00,29857.3,21523000
2024-04-30 07:20:00+00:00,33304.3,21394500
2024-04-30 07:30:00+00:00,36592.6,21194000
2024-04-30 07:40:00+00:00,39543.4,21043500
2024-04-30 07:50:00+00:00,42337.2,20860500
2024-04-30 08:00:00+00:00,44904.6,20729000
2024-04-30 08:10:00+00:00,47363.6,20617000
2024-04-30 08:20:00+00:00,49709.4,20467000
2024-04-30 08:30:00+00:00,51934.8,20328500
2024-04-30 08:40:00+00:00,54033.9,20221000
2024-04-30 08:50:00+00:00,56001.8,20071500
2024-04-30 09:00:00+00:00,57821,19997000
2024-04-30 09:10:00+00:00,59562.7,19913500
2024-04-30 09:20:00+00:00,61137.7,19832500
2024-04-30 09:30:00+00:00,62648,19714500
2024-04-30 09:40:00+00:00,64016.9,19628000
2024-04-30 09:50:00+00:00,65252.1,19533500
2024-04-30 10:00:00+00:00,66372.4,19500500
2024-04-30 10:10:00+00:00,67351.8,19479000
2024-04-30 10:20:00+00:00,68279.8,19429500
2024-04-30 10:30:00+00:00,69088.2,19423500
2024-04-30 10:40:00+00:00,69805.7,19381000
2024-04-30 10:50:00+00:00,70428.6,19378000
2024-04-30 11:00:00+00:00,70888.9,19412500
2024-04-30 11:10:00+00:00,71065.5,19644000
2024-04-30 11:20:00+00:00,71348.8,19748500
2024-04-30 11:30:00+00:00,71552.2,19856500
2024-04-30 11:40:00+00:00,71676.2,19973500
2024-04-30 11:50:00+00:00,71709,20113000
2024-04-30 12:00:00+00:00,71628.3,20329500
2024-04-30 12:10:00+00:00,71456.7,20701000
2024-04-30 12:20:00+00:00,71171.7,20890500
2024-04-30 12:30:00+00:00,70794.3,21087000
2024-04-30 12:40:00+00:00,70159,21307000
2024-04-30 12:50:00+00:00,69390.5,21498500
2024-04-30 13:00:00+00:00,68777.6,21710500
2024-04-30 13:10:00+00:00,68020,22174500
2024-04-30 13:20:00+00:00,67178.5,22295500
2024-04-30 13:30:00+00:00,66174.1,22469500
2024-04-30 13:40:00+00:00,65167.8,22668000
2024-04-30 13:50:00+00:00,63978.3,22748500
2024-04-30 14:00:00+00:00,62694.9,22851500
2024-04-30 14:10:00+00:00,61313.8,23187500
2024-04-30 14:20:00+00:00,59872.4,23211000
2024-04-30 14:30:00+00:00,58258.1,23119000
2024-04-30 14:40:00+00:00,56523.7,22890000
2024-04-30 14:50:00+00:00,54670.9,22769500
2024-04-30 15:00:00+00:00,52664.7,22639000
2024-04-30 15:10:00+00:00,50619.1,22611000
2024-04-30 15:20:00+00:00,48713.4,22246500
2024-04-30 15:30:00+00:00,46346.3,22012500
2024-04-30 15:40:00+00:00,43874.4,21719000
2024-04-30 15:50:00+00:00,41254.9,21399000
2024-04-30 16:00:00+00:00,38453.4,21138500
2024-04-30 16:10:00+00:00,35326.2,20914500
2024-04-30 16:20:00+00:00,32101.2,20565500
2024-04-30 16:30:00+00:00,28880.9,20250500
2024-04-30 16:40:00+00:00,25430,19879000
2024-04-30 16:50:00+00:00,21846.3,19603500
2024-04-30 17:00:00+00:00,18198.4,19330500
2024-04-30 17:10:00+00:00,14717.6,19158500
2024-04-30 17:20:00+00:00,11470.9,18835500
2024-04-30 17:30:00+00:00,8365.36,18516000
2024-04-30 17:40:00+00:00,5631.81,18283500
2024-04-30 17:50:00+00:00,3507.13,17974500
2024-04-30 18:00:00+00:00,2014.95,17811000
2024-04-30 18:10:00+00:00,1202.42,17667500
2024-04-30 18:20:00+00:00,576.747,17538500
2024-04-30 18:30:00+00:00,214.779,17410500
2024-04-30 18:40:00+00:00,0,17349500
2024-04-30 18:50:00+00:00,0,17236000
2024-04-30 19:00:00+00:00,0,17169000
2024-04-30 19:10:00+00:00,0,17121000
2024-04-30 19:20:00+00:00,0,17042500
2024-04-30 19:30:00+00:00,0,17041500
2024-04-30 19:40:00+00:00,0,17074000
2024-04-30 19:50:00+00:00,0,17066000
2024-04-30 20:00:00+00:00,0,17053000
2024-04-30 20:10:00+00:00,0,17119500
2024-04-30 20:20:00+00:00,0,17151000
2024-04-30 20:30:00+00:00,0,17291000
2024-04-30 20:40:00+00:00,0,17242000
2024-04-30 20:50:00+00:00,0,17312500
2024-04-30 21:00:00+00:00,0,17296500
2024-04-30 21:10:00+00:00,0,17509000
2024-04-30 21:20:00+00:00,0,17591500
2024-04-30 21:30:00+00:00,0,17782000
2024-04-30 21:40:00+00:00,0,17929000
2024-04-30 21:50:00+00:00,0,18055500
2024-04-30 22:00:00+00:00,0,18190500
2024-04-30 22:10:00+00:00,0,18306000
2024-04-30 22:20:00+00:00,0,18437500
2024-04-30 22:30:00+00:00,0,18677000
2024-04-30 22:40:00+00:00,0,18986000
2024-04-30 22:50:00+00:00,0,19307500
2024-04-30 23:00:00+00:00,0,19402000
2024-04-30 23:10:00+00:00,0,19516000
2024-04-30 23:20:00+00:00,0,19957000
2024-04-30 23:30:00+00:00,0,20257000
2024-04-30 23:40:00+00:00,0,20660000
2024-04-30 23:50:00+00:00,0,21053500
2024-05-01 00:00:00+00:00,0,21320500
2024-05-01 00:10:00+00:00,0,21620000
2024-05-01 00:20:00+00:00,0,22037500
2024-05-01 00:30:00+00:00,0,22411000
2024-05-01 00:40:00+00:00,0,22774500
2024-05-01 00:50:00+00:00,0,23297500
2024-05-01 01:00:00+00:00,0,23478000
2024-05-01 01:10:00+00:00,0,23543500
2024-05-01 01:20:00+00:00,0,23896500
2024-05-01 01:30:00+00:00,0,24262000
2024-05-01 01:40:00+00:00,0,24593500
2024-05-01 01:50:00+00:00,0,24872000
2024-05-01 02:00:00+00:00,0,25081500
2024-05-01 02:10:00+00:00,0,25248000
2024-05-01 02:20:00+00:00,0,25490000
2024-05-01 02:30:00+00:00,0,25719500
2024-05-01 02:40:00+00:00,0,25920000
2024-05-01 02:50:00+00:00,0,26205000
2024-05-01 03:00:00+00:00,0,26326000
2024-05-01 03:10:00+00:00,0,26384000
2024-05-01 03:20:00+00:00,0,26415500
2024-05-01 03:30:00+00:00,0,26369000
2024-05-01 03:40:00+00:00,0,26247000
2024-05-01 03:50:00+00:00,0,26063000
2024-05-01 04:00:00+00:00,0,25987500
2024-05-01 04:10:00+00:00,0,25948000
2024-05-01 04:20:00+00:00,0,25824000
2024-05-01 04:30:00+00:00,0,25575000
2024-05-01 04:40:00+00:00,0,25341500
2024-05-01 04:50:00+00:00,0,25075000
2024-05-01 05:00:00+00:00,0,24808000
2024-05-01 05:10:00+00:00,293.747,24518000
2024-05-01 05:20:00+00:00,639.976,24246500
2024-05-01 05:30:00+00:00,1326.76,23935000
2024-05-01 05:40:00+00:00,2417.12,23645000
2024-05-01 05:50:00+00:00,3968.16,23348500
2024-05-01 06:00:00+00:00,6285.91,23043000
2024-05-01 06:10:00+00:00,9031.81,22772500
2024-05-01 06:20:00+00:00,12202.4,22507000
2024-05-01 06:30:00+00:00,15658,22163000
2024-05-01 06:40:00+00:00,19159,21742000
2024-05-01 06:50:00+00:00,22745.6,21731500
2024-05-01 07:00:00+00:00,26251,21547000
2024-05-01 07:10:00+00:00,29841.3,21713500
2024-05-01 07:20:00+00:00,33205.7,21666500
2024-05-01 07:30:00+00:00,36468.4,21490500
2024-05-01 07:40:00+00:00,39525.3,21226000
2024-05-01 07:50:00+00:00,42302.9,21061000
2024-05-01 08:00:00+00:00,44939.7,20954000
2024-05-01 08:10:00+00:00,47389.4,20892000
2024-05-01 08:20:00+00:00,49795.1,20613000
2024-05-01 08:30:00+00:00,52041.8,20580500
2024-05-01 08:40:00+00:00,54043.4,20489500
2024-05-01 08:50:00+00:00,56050.5,20314000
2024-05-01 09:00:00+00:00,57703.8,20247000
2024-05-01 09:10:00+00:00,59458.1,20224000
2024-05-01 09:20:00+00:00,61078.2,20136500
2024-05-01 09:30:00+00:00,62536.1,20035500
2024-05-01 09:40:00+00:00,63931.1,19983500
2024-05-01 09:50:00+00:00,65136.3,19884500
2024-05-01 10:00:00+00:00,66252.9,19857000
2024-05-01 10:10:00+00:00,67347.8,19963000
2024-05-01 10:20:00+00:00,68177,19950500
2024-05-01 10:30:00+00:00,69019.1,19941000
2024-05-01 10:40:00+00:00,69818.9,19898000
2024-05-01 10:50:00+00:00,70353.2,19907500
2024-05-01 11:00:00+00:00,70853.6,19945000
2024-05-01 11:10:00+00:00,71259.3,20066500
2024-05-01 11:20:00+00:00,71585.2,20139500
2024-05-01 11:30:00+00:00,71785.1,20216000
2024-05-01 11:40:00+00:00,71907.8,20330000
2024-05-01 11:50:00+00:00,71904.6,20429000
2024-05-01 12:00:00+00:00,71823.9,20642500
2024-05-01 12:10:00+00:00,71652.8,21034500
2024-05-01 12:20:00+00:00,71132.5,21226000
2024-05-01 12:30:00+00:00,70805.6,21411500
2024-05-01 12:40:00+00:00,70068,21652500
2024-05-01 12:50:00+00:00,69461.5,21837000
2024-05-01 13:00:00+00:00,68761.6,22109000
2024-05-01 13:10:00+00:00,68063,22461500
2024-05-01 13:20:00+00:00,67202.5,22650500
2024-05-01 13:30:00+00:00,66194.2,22765500
2024-05-01 13:40:00+00:00,64882.9,22973500
2024-05-01 13:50:00+00:00,63634,23047000
2024-05-01 14:00:00+00:00,62337.3,23223000
2024-05-01 14:10:00+00:00,60932.4,23474000
2024-05-01 14:20:00+00:00,59668.6,23485000
2024-05-01 14:30:00+00:00,58007.8,23306500
2024-05-01 14:40:00+00:00,56245.7,23214500
2024-05-01 14:50:00+00:00,54358.4,22969000
2024-05-01 15:00:00+00:00,52117.5,22784500
2024-05-01 15:10:00+00:00,50018,22583500
2024-05-01 15:20:00+00:00,47784.7,22362000
2024-05-01 15:30:00+00:00,45467.5,22151000
2024-05-01 15:40:00+00:00,42939.5,21988000
2024-05-01 15:50:00+00:00,40341.8,21689000
2024-05-01 16:00:00+00:00,37450.8,21368000
2024-05-01 16:10:00+00:00,34415.8,21085000
2024-05-01 16:20:00+00:00,31264.7,20759500
2024-05-01 16:30:00+00:00,27969.1,20419000
2024-05-01 16:40:00+00:00,24545,20084000
2024-05-01 16:50:00+00:00,21160.4,19805500
2024-05-01 17:00:00+00:00,17766.3,19546500
2024-05-01 17:10:00+00:00,14416.3,19303000
2024-05-01 17:20:00+00:00,11287.3,18964500
2024-05-01 17:30:00+00:00,8429.97,18677000
2024-05-01 17:40:00+00:00,5936.57,18427000
2024-05-01 17:50:00+00:00,3917.05,18169500
2024-05-01 18:00:00+00:00,2336.51,18005000
2024-05-01 18:10:00+00:00,1336.62,17854000
2024-05-01 18:20:00+00:00,586.467,17667000
2024-05-01 18:30:00+00:00,155.361,17449500
2024-05-01 18:40:00+00:00,0,17340500
2024-05-01 18:50:00+00:00,0,17169000
2024-05-01 19:00:00+00:00,0,17111500
2024-05-01 19:10:00+00:00,0,17067500
2024-05-01 19:20:00+00:00,0,16997000
2024-05-01 19:30:00+00:00,0,16948500
2024-05-01 19:40:00+00:00,0,16929500
2024-05-01 19:50:00+00:00,0,16911000
2024-05-01 20:00:00+00:00,0,16891500
2024-05-01 20:10:00+00:00,0,16819000
2024-05-01 20:20:00+00:00,0,16889000
2024-05-01 20:30:00+00:00,0,17043500
2024-05-01 20:40:00+00:00,0,17154000
2024-05-01 20:50:00+00:00,0,17265000
2024-05-01 21:00:00+00:00,0,17264000
2024-05-01 21:10:00+00:00,0,17394000
2024-05-01 21:20:00+00:00,0,17502000
2024-05-01 21:30:00+00:00,0,17660500
2024-05-01 21:40:00+00:00,0,17825500
2024-05-01 21:50:00+00:00,0,17934000
2024-05-01 22:00:00+00:00,0,18132000
2024-05-01 22:10:00+00:00,0,18027000
2024-05-01 22:20:00+00:00,0,18442000
2024-05-01 22:30:00+00:00,0,18679500
2024-05-01 22:40:00+00:00,0,18927000
2024-05-01 22:50:00+00:00,0,19184000
2024-05-01 23:00:00+00:00,0,19380000
2024-05-01 23:10:00+00:00,0,19553500
2024-05-01 23:20:00+00:00,0,19878500
2024-05-01 23:30:00+00:00,0,20312500
2024-05-01 23:40:00+00:00,0,20668000
2024-05-01 23:50:00+00:00,0,21027500
2024-05-02 00:00:00+00:00,0,21321500
2024-05-02 00:10:00+00:00,0,21753500
2024-05-02 00:20:00+00:00,0,22178000
2024-05-02 00:30:00+00:00,0,22637000
2024-05-02 00:40:00+00:00,0,23049500
2024-05-02 00:50:00+00:00,0,23302000
2024-05-02 01:00:00+00:00,0,23511000
2024-05-02 01:10:00+00:00,0,23620500
2024-05-02 01:20:00+00:00,0,24061000
2024-05-02 01:30:00+00:00,0,24406500
2024-05-02 01:40:00+00:00,0,24714000
2024-05-02 01:50:00+00:00,0,24990500
2024-05-02 02:00:00+00:00,0,25191500
